health_facility:type,office,healthcare:speciality,building:part,social_facility,name:ca,addr:housenumber,created_by,name:de,source,emergency_telephone_code,addr:village,addr:street:ca,contact:website,fax,short_name:es,short_name,building:roof,leisure,municipio,addr:street,source:name,fixme,name:en,contact:fax,name,wheelchair:description,level,catastro:ref:street,addr:postcode,roof:material,name:etymology:wikidata,roof:orientation,source:geometry:date,name:eu,disused,name:es,int_name,designation,owner,loc_name,name:ast,description,network,lon,ine:municipio,access,mapillary,brand:wikidata,mappinggroup,ref,email,highway,entidad,barrier,contact:email,addr:province,roof:shape,building:use,addr:city:ca,air_conditioning,emergency,b5m:urlOrto,addr:city,building:cladding,toilets:wheelchair,building:facade:material,image,roof:colour,layer,height,lat,alt_name,operator,ele,brand:wikipedia,fee,area,opening_hours,contact:phone,addr:housename,parroquia,catastro:ref,start_date,website,entrance,nohousenumber,source:date,phone,source:data,old_name,smoking,architect,landuse,source:amenity,wheelchair,history,amenity,operator:type,source:geometry,addr:hamlet,addr:unit,source:opening_hours,building:level,wikidata,addr:street:es,sport,medical_system:western,addr:district,building:levels,note,phone_1,b5m:url,source:addr,building:material,fence_type,emergency_phone,b5m:id,short_name:gl,date,local_code,03_tr_E_ID,building:shape,building,building:colour,addr:city:es,roof:levels,addr:place,name:gl,building:levels:underground,healthcare,addr:country,urgency
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Sama,,,,,,,,,,,,,,,,,,,-5.6827111,,,,,,,,,,,,,,,,,yes,,,,,,,,,,43.2963783,,Sespa,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Calle de Sanduzelai,,,,,Centro de Salud de San Jorge,,,,31012,,,,,,,,,,,,,,,-1.6652503,,,,,,,,,,,,,,,,,,,Pamplona/Iruña,,,,,,,,42.8215904,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,Plaza del Obispo Irurita,,,,,Centro de Salud de San Juan,,,,31008,,,,,,,,,,,,,,,-1.6593768,,,,,,,,,,,,,,,,,no,,Pamplona / Iruña,,,,,,,,42.8130633,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Santa Cruz de la Zarza,,,,,,,,,,,,,,,,,,,-3.1860817,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9854229,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Santa Ursula,,,,,,,,,,,,,,,,,,,-16.4919838,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4262857,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,2,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Santiago de Alcántara,,,,,,,,,,,,,,,,,,,-7.2425694,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6069045,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Santo Ángel,,,,,,,,,,,,,,,,,,,-1.1298460,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9439904,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Sax,,,,,,,,,,,,,,,,,,,-0.8196372,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5345724,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Siete Infantes de Lara,,,,,,,,,,,,,,,,,,,-2.4613536,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4590230,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Sondika,,,,,,,,,,,,,,,,,,,-2.9294621,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2965500,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,general,,,,10,,,,,,,,,,,,,,Calle Pons Sorolla,,,,,Centro de Salud de Sos del Rey Católico,,,,50680,,,,,,,,,,,,,,,-1.2161470,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4962829,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,3,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Soto del Real,,,,,,,,,,,,,,,,,,,-3.7881174,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7511491,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,centre,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Suances,,,,,,,,,,,,,,,,,,,-4.0387123,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4204437,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,general,,,,,,,,,,,,,,,,,,Calle Mesón de Paredes,,,,,Centro de Salud de Talayuela,,,,10310,,,,,,,,,,,,,,,-5.6097900,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9825586,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Tanos,,,,,,,,,,,,,,,,,,,-4.0420643,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3316625,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,3,,,,,,,,,,,,,,public,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Teguise,,,,,,,,,,,,,,,,,,,-13.5552355,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0612252,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Tembleque,,,,,,,,,,,,,,,,,,,-3.5050492,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6955093,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Tercia,,,,,,,,,,,,,,,,,,,-1.6470728,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6806111,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
clinic,,,,,,,,,PNOA,,,,http://www.juntadeandalucia.es/servicioandaluzdesalud/centros/Detalle.asp?IdCentro=25039,,,,,,,,,,,,Centro de Salud de Tomares,,,,,,,,,,,,,,,,,,,-6.0468356,,,,,,,,,,fence,,,,,,,,,,,,,,,,,37.3723928,,,,,,,Mo-Th 08:00-20:00; Fr 08:00-15:00,+34 902 50 50 60,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Torre,,,,,,,,,,,,,,,,,,,-6.5764000,,,,,,,,,,,,,,,,,yes,,Torre de Don Miguel,,,,,,,,40.2233315,,SES,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Torredelcampo,,,,,,,,,,,,,,,,,,,-3.8984656,,,,,,,,,,,,,,,,,yes,,,,,,,,,,37.7701525,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,113,,,,,,,,,,,,,,Avenida de la Estación,,,,,Centro de Salud de Torrijos,,,,45500,,,,,,,,,,,,,,,-4.2786134,,,,,,,,,,,,,,,,,,,Torrijos,,,,,,,,39.9893946,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Tragacete,,,,,,,,,,,,,,,,,,,-1.8525844,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3519355,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Tábara,,,,,,,,,,,,,,,,,,,-5.9660011,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8233942,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Tíncer,,,,,,,,,,,,,,,,,,,-16.3050400,,,,,,,,,,,,,,,,,yes,,,,,,,,,,28.4466215,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Valdepeñas,,,,,,,,,,,,,,,,,,,-3.3905015,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7599003,,Sescam,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,,,,,,,,,,,,,,Calle de La Ventana Indiscreta,,,,,Centro de Salud de Valdespartera,,,,50019,,,,,,,,,,,,,,,-0.9241551,,,,,,,,,,,,,,,,,,,Zaragoza,,,,,,,,41.6210346,,,,,,,,,,,,,https://www.zaragoza.es/ciudad/centros/detalle_Centro?id=9091,,,,+34 876 765 110,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Venta de San Antonio,,,,,,,,,,,,,,,,,,,0.1569967,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1523688,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Carretera de Circunvalación,,,,,Centro de Salud de Villacarrillo,,,,,,,,,,,,,,,,,,,-3.0827629,,,,,,,,,,,,,,,,,,,Villacarrillo,,,,,,,,38.1177186,,,,,,,,,,,,,,,,,+34953029532,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Villacañas,,,,,,,,,,,,,,,,,,,-3.3343445,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6164352,,SESCAM,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,Paseo de Venus,,,,,Centro de Salud de Villalpando,,,,49630,,,,,,,,,,,,,,,-5.4143530,,,,,,,,,,,,,,,,,,,Villalpando,,,,,,,,41.8620177,,,,,,,,,,,,,http://www.saludcastillayleon.es/,,,,+34 980 660 184,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Villanueva de la Sierra,,,,,,,,,,,,,,,,,,,-6.4062238,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2025841,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Villanueva de la Vera,,,,,,,,,,,,,,,,,,,-5.4587402,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1308212,,Servicio Extremeño de Salud,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Villar del Pedroso,,,,,,,,,,,,,,,,,,,-5.2001198,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7050024,,Servicio Extremeño de Salud,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,https://www.saludcastillayleon.es/CABurgos/es/area-influencia/z-b-s-valle-mena,,,,,+34947141330,,,,,,Calle Nocedera,,,,,Centro de Salud de Villasana de Mena,,,,,,,,,,,,,,,,,,,-3.2828630,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0991149,,Sacyl,,,,,,,,,,,,,yes,,+34947126411,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Zarandona,,,,,,,,,,,,,,,,,,,-1.1150948,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0022810,,,,,,,,,,,,,,,,,,,,,,,,yes,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Zaratán,,,,,,,,,,,,,,,,,,,-4.7807955,,,,,,,,,,,,,,,,,yes,,,,,,,,,,41.6602234,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Zarautz,,,,,,,,,,,,,,,,,,,-2.1784401,,,,,,,,,,,,,,,,,yes,,,,,,,,,,43.2827531,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Zorita,,,,,,,,,,,,,,,,,,,-5.7035968,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2793659,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Calle Rosales,,,,,Centro de Salud de l'Eliana,,,,46183,,,,,,,,,,,,,,,-0.5336453,,,,,,,,,,,,,,,,,,,L'Eliana,,,,,,,,39.5632075,,,,,,,24/7,,,,,,,,,,+34 961655500,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de la Alberca,,,,,roof_tiles,,along,,,,,,,,,,,,-6.1119577,,,,,,,,,,,,,hipped,,,,,,,,,,,,,,40.4898212,,,,,,,,+34 923415136,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,1,,,,,stone,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de la Calle Bilbao,,,,,,,,,,,,,,,,,,,-0.3727646,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4869937,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,1A,,,,,,,,,,,,,,Calle de Julián Gayarre,,,,,Centro de Salud de la Milagrosa,,,,31005,,,,,,,,,,,,,,,-1.6420846,,,,,,,,,,,,,,,,,,,Pamplona/Iruña,,,,,,,,42.8069541,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,24,,,,,,,,,,,,,,Calle de Uztarroz,,,,,Centro de Salud de la Rochapea,,,,31014,,,,,,,,,,,,,,,-1.6473581,,,,,,,,,,,,,,,,,,,Pamplona/Iruña,,,,,,,,42.8265649,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,85,,,,,,,,,,,,,,Calle Venerable,,,,,Centro de Salud de la Zona Básica de Salud de Ágreda,,,,42100,,,,,,,,,,,,,,,-1.9258899,,,,,,,,,,,,,,,,,,,Ágreda,,,,,,,,41.8538861,,,,,,,,,Centro de Salud de Ágreda,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Calle Feria,,,,,Centro de Salud de Álora,,,,,,,,,,,,,,,,,,,-4.7034319,,,,,,,,,,,,,,,,,yes,,Álora,,,,,,,,36.8300848,,,,,,,,,,,,,,,,,+34951 26 86 76,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud de Ólvega,,,,,,,,,,,,,,,,,,,-1.9848743,,,,,,,,,,,,,,,,,,,Ólvega,,,,,,,,41.7782934,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,8,,,,,,,,,,,,,,Calle de la Compañía,,,,,Centro de Salud del Casco Viejo,,,,31001,,,,,,,,,,,,,,,-1.6417794,,,,,,,,,,,,,,,,,no,,Pamplona/Iruña,,,,,,,,42.8181352,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,35,,,,,,,,,,,,,,Calle Aoiz,,,,,Centro de Salud del Segundo Ensanche,,,,31004,,,,,,,,,,,,,,,-1.6355361,,,,,,,,,,,,,,,,,,,Pamplona / Iruña,,,,,,,,42.8080293,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud el Balconcillo,,,,,,,,,,,,,,,,,,,-3.1777100,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6320643,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"27,31",,,ITACyL,,,,,+34 923 123 644,,,,,,Avenida de los Comuneros,,,,,Centro de Salud la Alamedilla,,,,37003,,,,,,,,,,,,,,,-5.6552351,,,,,,,,,,,,,,,,,,,Salamanca,,,,,,,,40.9691091,,,,,,,,,,,,,,,,2009,+34 923 126 591,,,,,,,,,clinic,,,,,,,,,,,,3,,,,,,,,,,,,,,hospital,,,,,,,,ES,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud y Especialidades,,,,,,,,,,,,,,,,,,,-6.5231839,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6089692,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud y Ugencias de Tarfa,,,,,,,,,,,,,,,,,,,-5.6014422,,,,,,,,,,,,,,,,,,,Tarifa,,,,,,,,36.0176783,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud Águilas Norte,,,,,,,,,,,,,,,,,,,-1.5772740,,,,,,,,,,,,,,,,,yes,,,,,,,,,,37.4154423,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Salud Águilas Sur,,,,,,,,,,,,,,,,,,,-1.5858906,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4044477,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Calle Maestro Alberto Carbajal,,,,,Centro de Salud Ángel Alonso,,,,,,,,,,,,,,,,,,,-6.4180766,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6191530,Centro de Salud Bembibre,,,,,,,,,,,,,,,,+34987510656,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,66,,,,,,,,,,,,,,Calle de Candilejas,,,,,Centro de Salud Ángela Uriarte,,,,28018,,,,,,,,,,,,,,,-3.6645412,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3822560,,,,,,,,,,,,,,,,,+34 91 785 10 30,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"Centro de Salud, Totana Norte",,,,,,,,,,,,,,,,,,,-1.4966032,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7694744,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,"27,29",,,,,,,,,,,,,,Calle Fuente,,,,,Centro de Salud. Periurbana Norte,,,,37184,,,,,,,,,,,,,,,-5.6476522,,,,,,,,,,,,Salamanca,,,,,,,Villares de la Reina,,,,,,,,41.0088258,,,,,,,,,,,,,,,,,+34923122280,,,,,,,,,clinic,,,,,,,,,,,,3,,,,,,,,,,,,,,yes,,,,,,,,ES,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saude,,,,,,,,,,,,,,,,,,,-8.0071822,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4999492,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saude,,,,,,,,,,,,,,,,,,,-7.7528931,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9980165,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saude,,,,,,,,,,,,,,,,,,,-8.1058949,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1966172,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saude,,,,,,,,,,,,,,,,,,,-8.1361560,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2533702,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saude,,,,,,,,,,,,,,,,,,,-7.2966817,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4724973,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,general,,,,,,,,,,,,,,,,,,"Seoane, Visantoña",,,,,Centro de Saude Santiso-Visantoña,,,,15808,,,,,,,,,,,,,,,-8.0995735,,,,,,,,,,,,,,,,,,,Santiso,,,,,,,,42.8741557,,Sergas,,,,,,,,,,,,,,,+34 981 51 07 49,,,,,,,,,clinic,public,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saude Xunqueira de Ambía,,,,,,,,,,,,,,,,,,,-7.7366362,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2067551,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,Centro de Saude Xunqueira de Ambía,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saude de A Gudiña,,,,,,,,,,,,,,,,,,,-7.1254429,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0596845,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,general,,,,,,,,,,,,,,,,,,Rúa Río Lourido,,,,,Centro de Saúde,,,,15360,,,,,,,,,,,,,,,-7.8717768,,,,,,,,,,,,,,,,,,,Cariño,,,,,,,,43.7396947,,SERGAS - Xunta de Galicia,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saúde,,,,,,,,,,,,,,,,,,,-8.9106851,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8442844,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saúde,,,,,,,,,,,,,,,,,,,-8.3078586,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8663905,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saúde,,,,,,,,,,,,,,,,,,,-7.6416376,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5859987,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saúde,,,,36600,,,,,,,,,,,,,,,-8.7632316,,,,,,,,,,,,,,,,,,,Vilagarcía de Arousa,,,,,,,,42.5951592,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saúde,,,,,,,,,,,,,,,,,,,-7.4917602,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1452853,,Servicio Galego de Saúde,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saúde,,,,,,,,,,,,,,,,,,,-7.9840643,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4752323,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,clinic,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saúde,,,,,,,,,,,,,,,,,,,-7.5587455,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2348338,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Centro de Saúde,,,,,,,,,,,Centro de Salud,,,,,,,,-7.2590760,,,,,,,,,,,,,,,,,no,,,,,,,,,,43.5740380,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,Centro de Saúde,,clinic,,
