shop,operational_status,office,building:part,contact:postcode,payment:cash,postal_code,source:addr:housenumber:ref,ref:FR:FINESS,roof:orientation:compass,is_in,addr:housenumber,note,payment:debit_cards,name:de,source,virtuous,fax,indoor,source:amenity,ref:FR:SIREN,ref:FR:SIRET,historic,facebook,FID,contact:fax,currency:EUR,addr:street,bmo:type,source:name,fixme,name:en,vending,name,wheelchair:description,level,type:FR:FINESS,addr:postcode,roof:material,payment:credit_cards,roof:orientation,source:geometry:date,ref:mhs,disused,level:ref,payment:mastercard,fuel:lpg,roof:height,source:architect,payment:american_express,description,payment:maestro,fuel:diesel,since,wikipedia,payment:cheque,brand:wikidata,source:heritage,ref,email,ref:FR:prix-carburants,source:geometry,contact:email,addr:unit,name:br,roof:shape,building:use,wall,fuel:e10,payment:visa_electron,addr:city,source:building,payment:visa_debit,building:roof:colour,payment:cards,drive_through,source:ref:FR:FINESS,lon,contact:website,survey:date,layer,height,entrance:step:height,alt_name,building:roof:shape,source_1,operator,contact:city,brand:wikipedia,area,compressed_air,opening_hours,contact:phone,addr:housename,ref:FINESS,source:name:br,heritage,hgv:lanes,start_date,website,noname,contact:housenumber,brand,telephone,source:date,phone,construction,old_name,start_date:amenity,name:oc,room,mhs:inscription_date,buildingpart,architect,dispensing,ref:FR:NAF,colour,amenity,operator:type,addr:place,addr:suburb,official_name,building:min_level,source:opening_hours,brand:website,wikidata,payment:notes,source:addr:version,emergency,building:levels,fuel:octane_98,name:fr,contact:street,fuel:octane_95,wheelchair,FIXME,disused:amenity,source:addr,building:material,alt_source,addr:full,payment:visa,entrance:width,lat,iof,old_shop,building,payment:coins,roof:levels,start_date:building,entrance:step_count,vending_machine,healthcare,comment:fr,addr:country,heritage:operator,ref:FR:LaPoste
,,,,,,,,310011226,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Tari-Caujolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9290810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,43.1425860,,,yes,,,,,,,,,,
,,,,,,,,,,,12,,,,KG Ground Survey 2016,,,,,,,,,,,,Rue Gerville Reache,,,,,,Pharmacie Tarquin-Deveaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.6445233,,,,,,,,,,,,,,"Mo-Fr 07:30-13:00, 14:30-19:00; Sa 07:30-13:00",,,,,,,,,,,,,,00590590929041,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,15.9760644,,,residential,,,,,,,,,,
,,,,,,,,220015937,,,1,,,,Celtipharm - 10/2014,,,,,,,,,,,,Rue Gicquel,,,,,,Pharmacie Tartat,,,,22120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pommeret,,,,,,,-2.6249428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.4618899,,,yes,,,,,,,,,,
,,,,,,,,590015384,,,,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Taviaux Moeneclaey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3938465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,51.0475045,,,yes,,,,,,pharmacy,,,,
,,,,,,,,590020616,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Teirlinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0597822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.6227500,,,yes,,,,,,pharmacy,,,,
,,,,,,,,620011726,,,105,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2013,,,,,,,,,,,,Avenue Bernard Chochoy,,,,,,Pharmacie Telliez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2051080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.7077080,,,yes,,,,,,,,,,
,,,,,,,,620014076,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,Pharmacie Ternaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6993760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,50.3226700,,,yes,,,,,,,,,,
,,,,,,,,220011225,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Terre et Mer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8345534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.6261015,,,yes,,,,,,,,,,
,,,,,,,,910014844,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2009,,,,,,,,,,,,Avenue de Champagne,,,,,,Pharmacie Thebert Petit,,,,91940,,,,,,,,,,,,,,,,1988-03-02,,,,,,,,,,,,,,,,,Les Ulis,,,,,,,2.1735894,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33169287554,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.6898130,,,yes,,,,,,,,,,
,,,,,,,,880003116,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,,,,,,,,,,,,,,,,,,Pharmacie Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7901390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.8723490,,,yes,,,,,,,,,,
,,,,,,,,020002630,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6944816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.0080322,,,yes,,,,,,,,,,
,,,,,,,,530030485,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Thouret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9356896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.2968307,,,yes,,,,,,,,,,
,,,,,,,,710002692,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Thouverey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1887450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.6426450,,,yes,,,,,,,,,,
,,,,,,,,770004695,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Thébault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7601688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.9692799,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,Rue Schoelcher,,,,,,Pharmacie Ti-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le Morne-Rouge,,,,,,,-61.1353930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,14.7740400,,,yes,,,,,,,,,,
,operational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pharmacie Tiare Tahiti,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,Satellite photogrammetry,,,,,,,,,,,,,,,,-149.5856215,,,,,,,,,,,,,,,,,,,,,,,,,,,2012/07/30,,,,,,,,,,yes,,,pharmacy,private,,,,,,,,,,,,,,,,,,,,hard,,,,,-17.5556356,,,yes,,,,,,,,,,
,,,,,,,,800012064,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2014;Le ministère des solidarités et de la santé - 10/2018,,,,,,,,,,,,,,,,,,Pharmacie Tincq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0234220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.8848990,,,yes,,,,,,,,,,
,,,,,,,,080002991,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Tisserand Prieur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7199090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,49.7715050,,,yes,,,,,,,,,,
,,,,,,,,190009902,,,,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie Tixier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5173379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,45.3798237,,,yes,,,,,,pharmacy,,,,
,,,,,,,,330041674,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Tocaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5932590,,,,,,,,,,,,,,"Mo 14:30-19:30; Tu-Fr 09:00-12:30, 14:30-19:30; Sa 09:00-12:30, 03:00-19:00",,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,44.8232580,,,yes,,,,,,,,,,
,,,,,,,,710002213,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Topie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0994425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.0780207,,,yes,,,,,,,,,,
,,,,,,,,620007062,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Torsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9839890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.0882680,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,KG Ground Survey 2016,,,,,,,,,,,,,,,,,,Pharmacie Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.5650189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,16.0450186,,,yes,,,,,,,,,,
,,,,,,,,130033152,,,,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Trossedo Trapani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5385923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,43.2144197,,,yes,,,,,,,,,,
,,,,,,,,600004287,,,11,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,Place du 11 Novembre,,,,,,Pharmacie Truptil,,,,60510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bresles,,,,,,,2.2506390,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 3 44 07 90 05,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,1,,,,,,,,,,,,,,49.4085880,,,yes,,,,,,pharmacy,,,,
,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie Turpault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1570497,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 5 49 64 60 16,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,yes,,,,,,,,,46.7943621,,,yes,,,,,,,,,,
,,,,,,,,850015322,,,,,,,... + survey;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Turpin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2265651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.5365311,,,yes,,,,,,,,,,
,,,,,,,,910014893,,Essonne,,,,,,,,room,,,,,,,+33 1 69 28 02 79,,,,,,,,Pharmacie Ulis 2,,0,,91940,,,,,,,,,,,,,,,,1987-06-05,,,,,,,,,,,,,,,,,Les Ulis,,,,,,,2.1701747,,,,,,,,,,,,,,Mo-Fr 09:30-21:00; Sa 09:30-20:30,+33 1 69 07 33 01,,,,,,,,,,,,,,,,,,shop,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.6771271,,,,,,,,,,,,,
,,,,,,,,590023172,,,96,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Ulrich Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0792430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.6503980,,,yes,,,,,,pharmacy,,,,
,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,Pharmacie VALERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0093649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,14.6347212,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,room,,,,,,,,,,,,,,,Pharmacie Val de Fontenay,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4843076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,limited,,,,,,,,,48.8536077,,,,,,,,,pharmacy,,,,
,,,,,,,,590012852,,,10,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,Rue Charles Seydoux,,,,,,Pharmacie Vallez,,,,59360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le Cateau-Cambrésis,,,,,,,3.5400451,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 3 27 84 22 41,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.1062734,,,yes,,,,,,pharmacy,,,,
,,,,,,,,020010880,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,Pharmacie Vallez-Boonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3055060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.8366650,,,yes,,,,,,,,,,
,,,,,,,,730008984,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,Rue de Tigny,,,,,,Pharmacie Valloire,,,,73450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valloire,,,,,,,6.4299465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,45.1639432,,,yes,,,,,,,,,,
,,,,,,,,440016343,,,4,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,Place Saint-Pierre,,,,,,Pharmacie Vallée,,,,44390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saffré,,,,,,,-1.5791830,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 2 40 77 26 12,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.5014030,,,yes,,,,,,,,,,
,,,,,,,,590016051,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Valois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4313990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.8865080,,,yes,,,,,,,,,,
,,,,,,,,590023321,,,139,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,"Transfert de tags sur bâtiment, mais tags inappropriés pour une pharmacie !!",,,Pharmacie Van Triempont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0730743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.6535897,,,yes,,,,,,pharmacy,,,,
,,,,,,,,590015285,,,,,,,extraction vectorielle v1 cadastre-dgi-fr source : Direction Générale des Impôts - Cadas. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,"Vérifier le nom : Vanbremeersh renseigné en 2012, de l'avenue d'après Finess 2014",,,Pharmacie Vanbremeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3955580,,,,,,Pharmacie de l'Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,51.0455416,,,yes,,,,,,pharmacy,,,,
,,,,,,,,670012202,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2009;Celtipharm - 10/2014,,,,,,38241777200011,,,,,,,,,,,,Pharmacie Vauban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,7.7774473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,red,pharmacy,,,,,,,,,,,,1,,,,,,,,,,,,,,48.5797085,,,yes,,,,,,,,,,
,,,,,,,,500011457,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Vaupreux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3016020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.5924550,,,yes,,,,,,,,,,
,,,,,,,,910014281,,Essonne,19,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,+33 1 69 43 20 61,,Boulevard Meder,,,,,,Pharmacie Vellard Roques,,,,91170,,,,,,,,,,,,,,,,2006-09-01,,,,,,,,,,,,,,,,,Viry-Châtillon,,,,,,,2.3824350,,,,,,SELAS Pharmacie Vellard Roques,,,,,,,,,+33 1 69 44 45 94,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.6828665,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,Rue Schoelcher,,,,,,Pharmacie Venant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sainte-Luce,,,,,,,-60.9217869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,14.4680570,,,yes,,,,,,,,,,
,,,,,,,,120003975,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,Pharmacie Verdeille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9726070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,44.4660540,,,yes,,,,,,pharmacy,,,,
,,,,,,,,250013042,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Verdenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8130450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.1825830,,,yes,,,,,,pharmacy,,,,
,,,,,,,,230003113,,,5,,,,cadastre-dgi-fr 2010  - PTscript;Celtipharm - 10/2014,,,,,,,,,,,,Route de la Marche,,,,,,Pharmacie Verguet,,,,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint-Sulpice-le-Guérétois,,,,,,,1.8293937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.2001941,,,yes,,,,,,,,,,
,,,,,,,,600003537,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2013;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3201280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49.3197180,,,yes,,,,,,,,,,
,,,,,,,,130032667,,,16,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Victor Hugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4461467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,43.5246805,,,yes,,,,,,,,,,
,,,,,,,,490536232,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,Pharmacie Victor Hugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6120250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47.5282200,,,yes,,,,,,,,,,
,,,,,,,,790010201,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie Victor Hugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2122840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,46.9837927,,,yes,,,,,,,,,,
,,,,,,,,170010813,,,,,,,Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1968280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,45.8864880,,,yes,,,,,,,,,,
,,,,,,,,300009982,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2014,,,,,,,,,,,,,,,,,,Pharmacie Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6294300,,,,,,,,,,,,,,"Mo-Fr 9:00-12:00,15:00-19:30; Sa 9:00-12:00; PH off",,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,43.8523940,,,yes,,,,,,pharmacy,,,,
,,,,,,,,220010581,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,Pharmacie Vieille Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0488648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,48.7779667,,,yes,,,,,,,,,,
,,,,,,,,690013933,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010;Celtipharm - 10/2014,,,,,,,,,,,,,,,,,,Pharmacie Vieilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8875325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,45.7158096,,,yes,,,,,,,,,,
,,,,,,,,620014092,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2013,,,,,,,,,,,,,,,,,,Pharmacie Vienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0859640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,50.2115400,,,yes,,,,,,,,,,
