health_facility:type,maxspeed,source:name:oc,healthcare:speciality,contact:postcode,social_facility,name:co,payment:cash,postal_code,CLC:code,ref:FR:FINESS,capacity:parent,children,is_in,addr:housenumber,lit,alt_name_1,electricity,tourism,name:de,source,location,capacity:disabled,image,fax,payment:discover_card,junction,short_name,source:name,ref:FR:SIREN,name:als,leisure,ref:FR:SIRET,historic,facebook,motor_vehicle,foot,internet_access:ssid,source:FINESS,smoothness,wikimedia_commons,addr:street,bmo:type,architect:wikipedia,fixme,name:en,contact:fax,name,official_name,level,type:FR:FINESS,addr:postcode,name:etymology:wikidata,shortest_name,source:geometry:date,ref:mhs,contact:email,maternity,operator_type,CLC:id,disused,type:FR:PLU,source:addr:housenumber:ref,payment:mastercard,bicycle,twitter,parking,loc_name,payment:credit_cards,AUCAME:ID_Unique,source:addr,capacity,network,internet_access:fee,political_division,wikipedia,access,url:merime,source:heritage,boundary,ref,email,highway,barrier,healthcare,name:br,roof:shape,alt_name:br,ref:structurae,contact:twitter,ref:FR:FANTOIR,wall,operator:short_name,inscription:fr,health_facility_type,tracktype,source:geometry,addr:city,source:building,CLC:year,military,toilets:wheelchair,internet_access,old_short_name,health_amenity:type,addr:territoire,maxstay,name:oc,lon,contact:website,survey:date,layer,addr:streetnumber,height,name:source,alt_name,type,operator,name:pl,contact:city,source:alt_name:br,area,opening_hours,contact:phone,addr:housename,description1,whc:inscription_date,source:name:br,heritage,park_ride,start_date,website,contact:housenumber,nohousenumber,capacity:women,source:date,phone,construction,old_name:en,old_name,mhs:inscription_date,ref:FR:NAP,aeroway,architect,dispensing,ref:FR:NAF,url:drac,landuse,source:amenity,roof:levels,source:ref:FR:FINESS,addr:street_1,amenity,operator:type,entrance:width,source:addr:version,updated,surface,building:level,wikidata,hospital:for,payment:notes,social_facility:for,operational_status,emergency,addr:district,building:levels,provided_for,cycleway,note,operator:wikipedia,name:fr,contact:street,AUCAME:ID_Source,description,building:material,note:fr,addr:full,fence_type,emergency_phone,payment:visa,old_name:wikipedia,roof:colour,lat,medical_system:western,building,building:colour,natural,payment:coins,url,wheelchair,addr:place,dog,beds,entrance:step_count,ref:whc,oneway,entrance:step:height,addr:country,heritage:operator,operator:wikidata
,,,,,,,,,,340016732,,,,,,,,,,,,,,+33 4 67 01 45 74,,,,,,,,,,,,,,,,,,,,,,,Espace Perréal,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2298944,,,,,,,,,Centre hospitalier de Béziers,,,,,,,,,,,,,,https://www.ch-beziers.fr/site-de-perreal,,,,,+33 4 67 35 76 08,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3443946,,,,,,,,,,,,,,,,,
,,,,,,,,,,140000456,,,,,,,,,,Le ministère des solidarités et de la santé - 03/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,Etablissement Public de Santé Mentale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3768420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1755521,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Etablissement Public de Santé Mentale de la Vallée de l'Arve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3231638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0625086,,,,,,,,,,,,,,,,,
,,,,,,,,,,320000110,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,Etablissement Public de Santé de Lomagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6602321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8588815,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Etablissement de soins de suite Les Broussailles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7048432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8245643,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fondation Bon Sauveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,-1.6048023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5997575,,,,,,,,,,,,,,,,,
,,,,,,,,,,750100141,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,Fondation Hospitalière Sainte-Marie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,2.3135304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8291346,,hospital,,,,,,,,,,,,,,,Q3075673
,,,,,,,,,,,,,,22,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,Route de Gressey,,,,,,Fondation Jacqueline Mallet,,,,78550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,Richerbourg,,,,,,,,,,,1.6349548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8259979,,yes,,,,,,,,,,,,,,,
,,,intensive,,,,,,,060780947,,,,57,,,,,Stiftung Lenval - Kinderkrankenhaus,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,+33 4 93 03 03 44,,,,,,,,,,,,,,,,,Avenue de la Californie,,,,,,Fondation Lenval - Hôpital pour Enfants,,,365,06200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,information@pediatrie-chulenval-nice.fr,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,7.2413030,,,,,30,,,,,,,,,,,,,,,,,,http://www.lenval.org/,,,,,+33 4 92 03 03 92,,,,,,,,,,,,,0,,,hospital,private,,,,,,,,,,,yes,,9,,,,,Fondation Lenval - Hôpital pour Enfants,,,,,,,,,,,,43.6894310,,hospital,,,,,,,,,,,,,,,
,,,neurology;general;psychiatry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fondation Père Favron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7099922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0570261,,,,,,,,,,,,,,,,,
,,,,,group_home,,,,,,,,,,,,,,,extrapolation,,,,,,,,,,,,,,,,,,,,,,,,,,,Fondation Serge Dassault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4158503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,mental_health,,,,,,,,,,,,,,,,,,,,,48.5534238,,,,,,,,,,,,,,,,,
,,,intensive,,,,,,,750000549,,,,,,,,,,http://www.fo-rothschild.fr/,,,,+33 1 48 03 69 23,,,Fondation de Rothschild,,,,,,,,,,,,,,,,,,,,Fondation ophtalmologique Adolphe de Rothschild,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3781441,,,,,,,,,Fondation ophtalmologique Adolphe de Rothschild,,,,,,,,,,,,,,http://www.fo-rothschild.fr,,,,,+33 1 48 03 65 65,,,,,,,,,,,,,,,,hospital,private,,,,,,Q3075356,,,,,yes,,,,,,,,,,,,,,,,,,,48.8785270,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foyer Bois-des-Saules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9594596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,48.7972686,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,Foyer de Vie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6075860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9798280,,yes,,,,,,,,,,,,,,,
,,,,,,,,,,310792338,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,Foyer du Comtal,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,0.8630668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2260612,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,Foyer d’Accueil Médicalisé Les Cèdres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0955806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9715709,,yes,,,,,,,,,,,,,,,
,,,intensive,,,,,,,770019032,,,,,,,,,,,,,,+33 1 61 10 72 07,,,GHEF,,,,,,,,,,,,,,,,,,,,Grand Hôpital de l'Est Francilien - Site de Marne-la-Vallée,,,355,,,,,,,,,,,,,,,,,,,,,,,,,fr:Centre hospitalier de Marne-la-Vallée,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,2.7708885,,,,,,,,,,,,,,,,,,,,,,,https://www.ghef.fr/,,,,,+33 1 64 77 64 77,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,48.8514727,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,Groupe Hospitalier Les cheminots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4078747,,,,,,,,,,,,,,,,,,,,,,,http://www.hopital-les-cheminots.com/,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,48.6547644,,yes,,,,,,,,,,,,,,,
,,,,,,,,,,380012658,,,,,,,,,,,,,,+33 4 76 47 66 94,,,GHMG,,,,,,,,,,,,,,,,,rough contour,,,Groupe Hospitalier Mutualiste de Grenoble,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,5.7098282,,,,,,,Clinique Mutualiste des Eaux Claires,,,,,,,,,,,,,,,,https://www.ghm-grenoble.fr/,,,,,+33 4 76 70 70 00,,,,,,,,,,,,,,,,hospital,private,,,,,,Q43896910,,,,,yes,,,,,,,,,,,,,,,,,,,45.1826130,,,,,,,,,,,,,,,,,
,,,,,,,,,,920027711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Groupe Hospitalier Paul Guiraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2520041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,48.7865659,,yes,,,,,,,,,,,,,,,
,,,,,,,,,,080000219,,,,,,,,,,,,,,+33 3 24 38 66 23,,,,,,,,,,Groupe Hospitalier Sud Ardennes - Site de Rethel,,,,,,,,,,,,,Groupe Hospitalier Sud Ardennes,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direction@ch-ghsa.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3608400,,,,,,,,,,,,,,,,,,,,,,,http://www.ch-ghsa.fr/,,,,,+33 3 24 38 66 66,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,49.5117786,,,,,,,,,,,,,,,,,
,,,,,,,,,,640005393,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,+33 5 59 80 20 58,,,,,,,,,,,,,,,,,,,,,,,Groupe de radiothérapie et d'oncologie des Pyrénées,,,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3637498,,,,,,,,,,,,,,,,,,,,,,,http://www.pole-marzet.fr/oncologie/,,,,,+33 5 59 92 72 75,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3039577,,yes,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,Groupe hospitalier Carnelle Porte de l'Oise - Site Les Oliviers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Service de Psychothérapie ""Les Oliviers""",,,,,,,,,,,,,,,2.3079228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1458082,,,,,,,,,,,,,,,,,
,,,,,,,,,,950000315,,,,,,,,,,,,,,+33 1 39 37 17 99,,,,,,,,,,,,,,,,,,,,,,,Groupe hospitalier Carnelle Porte de l'Oise - Site de Beaumont,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2890710,,,,,,,,,,,,,,,,,,,,,,,http://www.ghcpo.fr/presentation-du-ghcpo/acces-et-orientation/beaumont-sur-oise/,,,,,+33 1 39 37 15 20,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,49.1453030,,,,,,,,,,,,,,,,,
,,,,,,,,,,690780416,,,,,,,,,,,,,,+33 4 72 89 80 01,,,,,,,,,,,,,,,,,,,,,,,Groupe hospitalier Les Portes du Sud,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8654574,,,,,,,,,,,,,,,,,,,,,,,www.ghm-lesportesdusud.fr,,,,,+33 4 72 89 80 00,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,45.6886124,,,,,,,,,,,,,,,,,
,,,intensive,,,,,,,330781360,,,,,,,,,,Le ministère des solidarités et de la santé - 08/2018,,,,+33 5 56 37 24 42,,,,,,,,,,,,,,,,,,,,,,+33 5 56 37 24 42,Groupe hospitalier Pellegrin,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,-0.6040555,,,,,,,Centre Hospitalier Universitaire Pellegrin,,CHU de Bordeaux,,,,,,+33 5 56 79 56 79,,,,,,,,https://www.chu-bordeaux.fr/CHU-de-Bordeaux/H%C3%B4pitaux-et-sites-du-CHU/Groupe-hospitalier-Pellegrin/,,,,,+33 5 56 79 56 79,,,,,,,,,,,,,,,,hospital,public,,,,,,Q2945756,,,,,yes,,,,,,,,,,,,,,,,,,,44.8300528,,,,,,,,,,,,,,,,,
,,,,,,,,,,080000276,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010,,,,+33 3 24 30 71 11,,,,,,,,,,Groupe Hospitalier Sud Ardennes,,,,,,,,,,,,,Groupe hospitalier Sud Ardennes - Site de Vouziers,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direction@ch-ghsa.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7010643,,,,,,,,,,,,,,,,,,,,,,,http://www.ch-ghsa.fr/,,,,,+33 3 24 30 71 00,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,49.3954206,,,,,,,,,,,,,,,,,
,,,intensive,,,,,,,930000286,,,,,,,,,,,,,,+33 1 41 70 82 74,,,GHI Le Raincy-Monfermeil,,,,,,,GHI Le Raincy Montfermeil,,,,,,,,,,,,,Groupe hospitalier intercommunal Le Raincy-Montfermeil,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5702375,,,,,,,,,,,,,,,,,,,,,,,www.ch-montfermeil.fr,,,,,+33 1 41 70 80 00,,,,,,,,,,,,,,,,hospital,public,,,,,,Q2945718,,,,,yes,,,,,,,,,,,,,,,,,,,48.8993586,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Rue Marie Duboccage,,,,,,Groupe thérapeutique Marie Duboccage,,,,76100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rouen,,,,,,,,,,,1.0872896,,,,,,,,,Centre hospitalier universitaire de Rouen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,49.4287890,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,950000349,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009,,,,+33 1 34 79 44 79,,,,,,,,,,,,,,,,,,,,,,,Groupement Hospitalier Intercommunal du Vexin - Site de Magny,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7845902,,,,,,,,,,,,,,,,,,,,,,,http://www.ghi-vexin.fr/index.html,,,,,+33 1 34 79 44 44,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,49.1544428,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,Gynécologie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5389350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9497600,,hospital,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,78,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,,,,Boulevard du Rosais,,,,,,HDJ Donald Winnicott,,,,35400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint-Malo,,,,,,,,,,,-2.0097163,,,,,,,,,CH Saint-Malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6259306,,,,,,,,,,,,,,,,,
,,,,,,,,,,830100772,,,,,,,,,,,,,,,,,HIA Sainte-Anne,,,,,,,,,,,,,,,,,,,,HIA Sainte-Anne - Site L'Oratoire,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,5.8924082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthcare,,,,,hospital,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1476400,,,,,,,,,,,,,,,,,
,,,,,,,,,,970211249,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Albert Clarac,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,-61.0682391,,,,,,,,,CHU de Martinique,,,,,,,,,,,,,,,,,,,+33 5 96 59 20 00,,,,,,,,,,,healthcare,,,,,hospital,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6139791,,,,,,,,,,,,,,,,,
,,,intensive,,,,,,,920100039,,,,100,,,,,,,,,,+33 1 47 30 48 63,,,,,,,,,,,,,,,,,Boulevard du Général Leclerc,,,,,,Hopital Beaujon,,,101,92110,,,,,,,,,,,,,,,,,,,,,,,,fr:Hôpital Beaujon,,,,,,,,,,,,,,,,,,,,,,Clichy,,,,,,,,,,,2.3119859,,,,,,,,,Assistance publique – Hôpitaux de Paris,,,,,,,,,,,,,,http://hupnvs.aphp.fr/beaujon/,,,,,+33 1 40 87 50 00,,,,,,,,,,,,,,"data.gouv.fr:Ministère des Affaires sociales, de la Santé et des Droits des Femmes - 12/2015",,hospital,,,,,,,Q2690409,,,,,yes,,,,,,,,,,,,,,,,,,,48.9072632,,,,,,,,,,,,,,,,,Q2867205
,,,cardiology,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Cardiologique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,-0.6610330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7857430,,hospital,,,,,,,,,,,,,,,
,,,,,,,,,,920000593,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Communal de Puteaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2419341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,48.8782481,,yes,,,,,,,,,,,,,,,
,,,,,,,,,,690000054,,,,,,,,,,Le ministère des solidarités et de la santé - 08/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Gériartrique intercommunal Neuville-Fontaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8479104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8685476,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Le Parc de Taverny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,2.2322951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,49.0284081,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,-2.0799893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3222409,,,,,,,,,,,,,,,,,
,,,,,,,,,,490000494,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4308400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2340530,,yes,,,,,,,,,,,,,,,
,,,,,,,,,,070000021,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Local de Joyeuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2394830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,44.4787480,,public,,,,,,,,,,,,,,,
,,,,,,,,,,070000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Local de Villeneuve de Berg,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,4.5006795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5621146,,,,,,,,,,,,,,,,,
,,,,,,,,,,310020565,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Louis Lareng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4004720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6133840,,yes,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Maritime Vancauwenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,2.4836371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0672617,,,,,,,,,,,,,,,,,
