healthcare_1,healthcare:speciality,building:part,social_facility,postal_code,contact:yelp,is_in,addr:housenumber,contact:alt_mobile,religion,electricity,created_by,name:de,source,covered,it:fvg:ctrn:code,Longitude,image,ISTAT,fax,short_name,material,contact:facebook,leisure,foot,addr:street,fixme,name:en,contact:fax,name,wheelchair:description,level,addr:postcode,addr:state,internet_access:fee,disused,internet_access,email:pec,name:it,parking,loc_name,cafeteria,emergency:conditional,operational_status,wikipedia,contact:alt_phone,access,addr:province,ref,email,highway,addr:full,barrier,contact:email,importance,roof:shape,key,contact:twitter,FEATURE_ID,health_specialty:paediatrics,insurance:health,refugees,source:geometry,addr:city,roof,toilets:wheelchair,health_amenity:type,lon,contact:website,layer,height,email_1,alt_name,operator,ele,ref:vatin,fee,service,area,opening_hours,contact:phone,addr:housename,rer_edi_id:ref,elevator,contact:mobile,park_ride,start_date,website,addr:unit,phone,surface,old_name,smoking,name:zh,type,it:fvg:ctrn:revision,aeroway,landuse,wheelchair,amenity,operator:type,addr:place,addr:hamlet,reg_name,telephone,official_name,Latitude,wikidata,social_facility:for,water_source,information,emergency,building:levels,contact:instagram,note,operator:wikipedia,name:fr,ref:corine_land_cover,name:nl,description,healthcare,fence_type,linkpdf,first_aid,levels,trees,what3words,lat,building,url,roof:levels,wifi,name:fur,beds,oneway,addr:country,operator:wikidata
,,,,,,,,,,,,,,,,,,,+39 045 7151979,,,,,,Via Ospedale,,,,Ospedale Orlandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8478073,,,,,,ULSS 22,,,,,,,,,,,,,,http://www.ulss22.ven.it/context.jsp?ID_LINK=79&area=7,,+39 045 6712111,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4763468,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Padre Antero Micone,,,,,,,,,,,,,,,,,,,ASL3 Genovese,,,,,,,,,,,,,,,,,,,8.8505245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4319579,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Via Santa Lucia,,,,Ospedale Padre Pio,,,0062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bracciano,,,,12.1704662,,,,,,ASL RM4,,,,,,,,,,,,,,,,+39 06 998901,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,42.0965442,,,,,,,,IT,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Paolo Borsellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5002305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7959840,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Paolo Dettori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1027150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8966054,,,,,,,,,
,paediatrics,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Pediatrico Bambino Gesù,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,12.4764858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,41.8574447,hospital,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Pediatrico Bambino Gesù,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4740830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8569515,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Pediatrico Giannina Gaslini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9862676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,Q204441,,,,,,,,,,,,,,,,,,,,44.3929046,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Pediatrico Giovanni XXIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8860317,,,,,,Azienda ospedaliero-universitaria consorziale policlinico di Bari,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,41.0992151,,,,,,,,,Q3907282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Piero Palagi,,,,,,,,,,,,,,,it:Ospedale Piero Palagi,,,,,,,,,,,,,,,,,,,,,,,11.2707494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,Q3803657,,,,,,,,,,,,,,,,,,,,43.7561995,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Ponte Nuovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2494341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,43.8121066,,,,,,,,,
,,,,,,,,,,,,,http://dati.emilia-romagna.it/dato/item/11-11-uso-del-suolo-2008.html,,,,,,,,,,,,,,,,Ospedale Ramazzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8798600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7872682,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Recanati Santa Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5507037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,43.3969132,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Regina Margherita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6075598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9592457,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Regina Montis Regalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8010468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,hospital,,,,,,,44.3919466,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ospedale Regionale ""Ca'Foncello""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2639538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,hospital,,,,,,,45.6575199,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Riabilitativo di Motta di Livenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5988219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,Area di pertinenza ospedale,,,,,,,,,,,,,45.7738405,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Riccardo Guzzardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5443996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,36.9542955,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Ruffini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3404052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1726977,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale S. M. Angeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1171278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,hospital,,,,,,,40.8516429,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale Sacra Famiglia Fatebenefratelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2259215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,45.8173948,,,,,,,,,
,general;surgery;emergency,,,,,,14A,,,,,,,,,,,,,,,,,,Viale Principe di Napoli,,,,Ospedale Sacro Cuore di Gesù Fatebenefratelli,,,82100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benevento,,,,14.7731123,,,,,,Provincia romana -  Ordine ospedaliero di San Giovanni di Dio,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,no,,,,,,,,,,,,,,,,41.1363934,,,,,,,,,
,,,,,,,2,,,,,,,,,,,,,,,,,,Via Trento Trieste,,,,Ospedale San Antonio,,,33038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Daniele del Friuli,,,,13.0077603,,,,,,ASUIUD,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,hospital,,,,,,,46.1553059,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Biagio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2857289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,46.1165120,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3213064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5763877,hospital,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Camillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1315591,,,,,,,,,,,,,+39 0461 216111,,,,,,,,,,,,,,,,,,yes,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0648716,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Camillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1002003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0217482,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Camillo De Lellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9173762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,41.6335799,,,,,,,,,
,,,,,,,,,,,,Krankenhaus Innichen,,,,,,,,,,,,,,,,,Ospedale San Candido - Krankenhaus Innichen,,,,,,,,,Ospedale San Candido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2843508,,,,,,Sanitätsbetrieb Bruneck,,,,,,24/7,,,,,,,,,,+39 0474 917111,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,46.7338168,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Carlo,,,,,no,,wlan,,,,,,,,,,,,ASL 3 Genovese,,,,,,,,,,,,,,,,,,,8.7460374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,hospital,,,,,,Ospedale Evangelico Internazionale,,,,,,yes,,,,,,,,,,,,,,,,44.4299288,,,,yes,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Carlo Borromeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1129607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,Q19862112,,,,,,,,,,,,,,,,,,,,45.4661074,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Filippo Neri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4131273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9493389,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Via Salvatore Mannironi,,,,Ospedale San Francesco,,,08100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuoro,,,,9.3172357,,,,,,,,,,,,,,,,,,,,http://www.aslnuoro.it/index.php?xsl=21&s=3&v=9&c=625&esn=Primo+piano&na=1&n=50,,+39 0784 240237,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,hospital,,,,,,,40.3260708,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4806870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0709383,,,,,,,,,
,,,,,,,33,,,,,,,,,,,,,,,,,,Via Giovanni Battista Pergolesi,,,,Ospedale San Gerardo,,,20900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monza,,,,9.2599226,,,,,,Azienda Socio Sanitaria Terrritoriale di Monza,,,,,,,,,,,,,,https://www.asst-monza.it/ospedale-san-gerardo,,+39 039 2331,,,,,,,,,,hospital,public,,,,,,,Q3886635,,,,yes,,,,,,,,,hospital,,,,,,,45.6004665,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giacomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7925758,,,,,,,,,,,,,,,,,,,,http://www.aslal.it/Sezione.jsp?idSezione=24,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,44.7591613,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giacomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2975406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9493754,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giacomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9262976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1067274,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giovanni Battista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8291147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8409143,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giovanni Battista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3948055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3841225,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giovanni Bosco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2753401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,40.8722932,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giovanni Bosco,,,,,,,,,,,,,,,it:Ospedale San Giovanni Bosco,,,,,,,,fence,,,,,,,,,,,,,,,7.7004757,,,,,,ASL Torino,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,Q16585324,,,,yes,,,,,,,,,hospital,,,,,,,45.0982643,,,,,,,,,
,,,,,,,3,,,,,,,,,,,,,,,,,,Via Antonio Parrozzani,,,,Ospedale San Giovanni Evangelista,,,00019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tivoli,,,,12.8017974,,,,,,,,,,,,,,,,,,,,,,+39 07743164332,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,41.9599035,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giovanni di Dio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5020553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,40.9315662,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giovanni di Dio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6093503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,37.3514962,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giovanni di Dio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1124673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,hospital,,,,,,,,Q3886638,,,,yes,,,,,,,,,hospital,,,,,,,39.2227203,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giovanni di Dio,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,11.2355769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4472111,,,,,,,,,
,,,,,,,1,,,,,,,,,,,,,,,,,,Viale Piazza d'Armi,,,,Ospedale San Giuliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novara,,,,8.6285200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,45.4355010,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giuseppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1105304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7429103,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giuseppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2698295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,44.4019667,,,,,,,,,
,,,,,,,12,,,,,,,,,,,,,,,,,,Via San Vittore,,,,Ospedale San Giuseppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milano,,,,9.1715329,,,,,,,,,,,,,,,,,,,,https://www.multimedica.it/it/hospital/ospedale-san-giuseppe/030367,,+32 02 85991,,,,,,,,,yes,hospital,,,,,,,,Q87648925,,,,yes,,,,,,,,,,,,,,,,45.4641287,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giuseppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,10.9312052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,43.7224871,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giuseppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6438361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,41.7285921,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Via per Martina Franca,,,,Ospedale San Giuseppe Moscati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statte,,,,17.2759404,,,,,,Azienda Sanitaria Locale di Taranto,,,,,,,,,,,,,,https://www.sanita.puglia.it/web/asl-taranto,,+39 099 4585111,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,40.5387228,,,,,,,,,
,,,,,,,1,,,,,,,,,,,,,,,,,,Via Antonio Gramsci,,,,Ospedale San Giuseppe Moscati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aversa,,,,14.2087699,,,,,,Azienda Sanitaria Locale Caserta,,,,,,,,,,,,,,,,+39 081 5001111,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9585092,yes,,,,,,,IT,
,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,Ospedale San Giuseppe da Copertino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0459077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,hospital,,,,,,,40.2794043,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Giuseppe e Melorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2622708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,41.0768513,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Jacopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9051725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,43.9192108,,,,,,,,,
,,,,,,,26,,,,,,,,,,,,,,,,,,Via Pietrino Belli,,,,Ospedale San Lazzaro,,,12051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alba,,,,8.0303866,,,,,,,,,,,,,,,,,,,,https://www.qsalute.it/ospedale-san-lazzaro-di-alba,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,44.6991270,,,,,,,,IT,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Leonardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4893306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,40.7028239,,,,,,,,,
,,,,,,,1,,,,,,,,,,,,,,,,,,Largo Beato Leopoldo Mandic,,,,Ospedale San Leopoldo Mandic,,,23807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4255933,,,,,,,,,,,,,+39 039 5916431,,,,,,,,,,,,,,,,,,yes,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,45.6974223,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Liberatore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9853971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,42.5779199,,,,,,,,,
,,,,,,,1,,,,,,,,,,,,,,,,,,Via Galileo Galilei,,,,Ospedale San Lorenzo,,,36078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valdagno,,,,11.3089649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,45.6465751,,,,,,,,,
,,,,,,,1,,,,,,,,,,,,,,,,,,Via Galileo Galilei,,,,Ospedale San Lorenzo,,,36078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valdagno,,,,11.3074528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,Area di pertinenza ospedale,,,,,,hospital,,,,,,,45.6468517,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Luca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4644446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0289557,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Luca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5302400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,43.8437602,,,,,,,,,
,,,,,,,1,,,,,,,,,,,,,,,,,,Via Francesco Cammarota,,,,Ospedale San Luca,,,84078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vallo della Lucania,,,,15.2618670,,,,,,,,,,,,,,Ospedale San Luca,,,,,,,,+39 0974 7111111,,,,,,,,,yes,hospital,,,,,,,,,,,,yes,11,,,,,,,,,,,,,,,40.2258861,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Luigi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5526371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0266228,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Marcellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5695659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,39.4203783,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Martino,,,,,,,,,,,,,,,it:Ospedale San Martino,,,,,,,,,,,,,,,,,,,,,,,8.9769798,,,,,,,,,,,,,,,,,,,,http://www.ospedalesanmartino.it,,,,,,,,,,,yes,hospital,,,,,,Ospedale Policlinico San Martino,,Q2034556,,,,yes,,,,,,,,,,,,,,,,44.4102832,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Martino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2037589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1401469,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ospedale San Massimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9218644,,,,,,,,,,,,,,,,,,,,,,,,Convento delle Clarisse,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4597988,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Via Loreto,,,,Ospedale San Matteo degli Infermi,,,,,,,,,,,,,,,,,,,,ospedale.spoleto@pec.uslumbria2.it,,,,,,,,,,,,,,,,,,12.7250134,,,,,,Azienda Unità Sanitaria Locale Umbria n. 2,,,,,,,,,,,,,,http://www.uslumbria2.it/pagine/ospedale-di-spoleto-000,,+39 0743 2101,,,,,,,,,,hospital,public,,,,,,,,,,,yes,,,,,,,,,hospital,,,,,,,42.7327569,,,,,,,,,
