health_facility:type,office,healthcare:speciality,building:part,indoor,health_specialty:oral_surgery,payment:cash,currency:others,postal_code,wheelchair:access,building:type,addr:housenumber,toilets,addr:state,name:de,heritage:since,opening_hours:url,image,fax,survey:date,emergency,building:roof,contact:facebook,historic,currency:EUR,addr:street,fixme,name:en,contact:fax,name,wheelchair:description,level,addr:postcode,roof:material,cn_ukd:token,lastcheck,roof:orientation,source:outline,designation,roof:height,owner,source:addr,source:address,wikipedia,mapillary,health_specialty:physiotherapy,check_date,ref,email,building:height,source:housenumber,contact:email,name:historic,roof:shape,building:use,publisher,name:hsb,atm,source:geometry,addr:city,source:building,toilets:wheelchair,source_ref,historic:addr:housenumber,lon,contact:website,roof:colour,layer,height,phone:mobile,alt_name,operator,short_name,source,opening_hours,contact:phone,addr:housename,heritage,start_date,website,phone,health_specialty:dentistry,old_name,smoking,heritage:ref,historic:addr:street,wheelchair:description:de,architect,wheelchair,amenity,health_specialty:periodontology,opening_hours:emergency,operator:type,addr:hamlet,building:flats,addr:suburb,official_name,toilets:access,payment:notes,medical_system:western,addr:district,payment:girocard,building:levels,health_facility,note,kvl_hro:type,FIXME,description,building:material,kvl_hro:amenity,kvl_hro:desc,building:architecture,lat,building,building:colour,payment:coins,url,roof:levels,healthcare,healthcare:for,addr:country,heritage:operator
,,,,,,,,,,,301,,,,,,,+49 2452 989205,,,,,,,Waldfeuchter Straße,,,,Praxis Dr. Wim van Thoor,,,52525,,,,,,,,,,,,,,,,mail@dr-van-thoor.com,,,,,,,,,,,Heinsberg,,,,,6.0643157,,,,,,,,,,"Mo 08:00-17:00; Tu,Th 08:00-18:30; We 08:00-17:00; Fr 08:00-14:30; Sa-Su, PH off",,,,,http://dr-van-thoor.com,+49 2452 989200,,,,,,,,limited,dentist,,,,,,Kirchhoven,,,,,,,,,,,,Zahnarzt,,,,,51.0783589,yes,,,,,dentist,,DE,
,,,,,,,,,,,6,,,,,,,,,,,,,,Goethestraße,,,,Praxis Dr. Wolfgang Hartmann,,,91074,,,,,,,,,,,,,,,,,,,,,,,,,,,Herzogenaurach,,,,,10.8809928,,,,,,,,,,"Mo-Fr 08:30-20:00;Mo,Tu,Th 14:00-17:30",,,,,http://www.dr-hartmann-zahnarzt.de,+49 9132 1001,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.5721400,yes,,,,,dentist,,,
,,,,,,,,,,,2,,,,,,,,,,,,,,Südweg,,,,Praxis Dr. med. Axel & Kim Wille,,,38527,,,,,,,,,,,,,,,,,,,,,,,,,,,Meine,,,,,10.5437466,,,,,,,,,,"Mo,Tu 08:30-12:00,14:00-18:00; We 08:30-13:00; Th 08:30-12:00,14:00-19:00; Fr 08:30-14:00",,,,,http://www.zahnarztpraxis-wille.de/,,,,,,,,,limited,dentist,,,,,,,,,,,,,,,,,,,,,,,52.3791540,yes,,,,,,,DE,
,,stomatology,,,,,,,,,5,,,,,,,+49 3726 6500,,,,,,,Bahnhofstraße,,,,Praxis Dr.med.dent. Susanne Möckel,,0,09577,,,,,,,,,,,,,,,,,,,,,half-hipped,,,,,,Niederwiesa,,,,,13.0214733,,,,,,,,,,"Mo,Th 08:00-12:30,14:00-19:00; Tu 08:00-12:30,14:00-17:00; We 08:00-12:30; Fr 08:00-12:00",,,,,,+49 3726 6074,,,,,,,,yes,dentist,,,,,,,,,,,,,2,,,,,,,,,,50.8648076,yes,white,,,1,dentist,,DE,
,,,,,,,,,,,8,,,,,,,,,,,,,,Auf den Röden,,,,Praxis Frank Metje Zahnarzt,,,35321,,,,,,,,,,,,,,,,,,,,,,residential,,,,,Laubach,,,,,8.9831705,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.5458939,house,,,,,,,DE,
,,,,,,,,,,,3,,,,,,,,,,,,,,Fichtenweg,,,,Praxis Gerhard Kornexl,,,80939,,,,,,,,,,,,,,,,,,,,,,,,,,,München,,,Bing Sat,,11.6105246,,,,,,,,,,"Mo 08:30-12:00,14:30-18:30; Tu 08:30-12:00,14:00-17:00; We 08:30-12:00; Th 13:00-19:00; Fr 08:30-12:30; PH off",,,,,https://www.zahnarztkornexl.de/,+49-89-3189920,,,,,,,,yes,dentist,,,,,,,,,,,,,,,,,,,,,,,48.2009858,yes,,,,,,,DE,
,,,,,,,,,,,18,,,,,,,,,,,,,,Ohlkenbergsweg,,,,Praxis Kreuzkamp,,,49401,,,,,,,,,,,,,,,,,,,,,,,,,,,Damme,,,,,8.1930330,,,,,,,,,,"Mo, Th 08:00-18:00; We, Fr 08:00-12:00",,,,,http://www.praxiskreuzkamp.de/,+49 54 91 570 57,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.5258083,yes,,,,,,,DE,
,,,,,,,,,,,1,,,,,,,+49 241 9108451,,,,,,,Lousbergstraße,,,,Praxis am Lousberg,,,52062,,,,,,,,,,,,,,,,info@praxis-am-lousberg.de,,,,,,,,,,,Aachen,,no,,,6.0796652,,,,,,,,,,"Mo-Th 08:00-19:30; Fr 08:00-13:30; Su,PH off",,,8,,https://www.praxis-am-lousberg.de/,+49 241 153956,,,,,,,,limited,dentist,,,,,,,,,yes,,,yes,3,,,,,,,,,,50.7825218,apartments,,yes,,,dentist,,DE,UntereDenkmalbehörde
,,,,,,,,,,,4,,,,1984,,,,,,,,villa,,Kurt-Schumacher-Straße,,,+49 228 92683509,Praxis am Post-Tower,,,53113,,,,,,,,,,,de:Kurt-Schumacher-Straße 4/6 (Bonn),,,,,,,,info@praxis-am-posttower.de,,,,,,,,Bonn,,,,,7.1255489,http://www.zahnarzt-bonn.de/,,,,,,,,,"Mo-Tu,Th 08:00-18:00; We 08:00-17:00; Fr 08:00-14:00",+49 228 92683499,,8,1907,,,,,,A 543,,,Julius Rolffs,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.7174948,yes,,,,,dentist,,DE,UntereDenkmalbehörde
,,,,,,,,,,,6,,,,,,,,,,,,,,Innerer Graben,,,,"Praxis am Stadtpark, Zahnarztpraxis Dr. Markus Neumaier",,,77716,,,,,,,,,,,,,,,,,,,,,,,,,,,Haslach im Kinzigtal,,,,,8.0870215,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.2758262,yes,,,,,,,,
,,,,,,,,,,,4,,,,,,,,,,,,,,Grüner Weg,,,+49 5622 70890,Praxis für Zahngesundheit Dr. Gudrun Gemperlein-Tegner,,,34560,,,,,,,,,,,,,,,,,,,,,,,,,,,Fritzlar,,,,,9.2677744,,,,,,,,,,,+49 5622 2329,,,,https://www.tegner-dent.de,+49 5622 2329,,,,,,,,yes,dentist,,,,,,,,,,,,,,,,,,,,,,,51.1371166,yes,,,,,dentist,,DE,
,,,,,,,,,,,8,,,,,,,,,,,,,,Petersilienstraße,,,,Praxis für Zahngesundheit Monika Kienaß und Dr. Daniel Lenz,,,24983,,,,,,,,,,,,,,,,praxis@zahnarzt-handewitt.de,,,,,,,,,,,Handewitt,,,,,9.3231225,,,,,,,Monika Kienaß und Dr. Daniel Lenz,,,"Mo-Th 09:00-12:00,14:00-18:00; Fr 09:00-15:00",,,,,https://www.zahnarzt-handewitt.de/,+49 4608 7177,,,,,,,,,dentist,,,,,,,,,,,,,,,Wir möchten nicht nur kranke Zähne behandeln. Eine effektive Prophylaxe und die umfassende Aufklärung zur Gesunderhaltung Ihrer Zähne liegen uns vor allem am Herzen. In unserer Praxis wird ein offener und informativer Umgang mit den Patienten jeden Alter,,,,,,,,54.7650278,yes,,,,,dentist,,,
,,,,,,,,,,,20,,,,,,,,,,,,,,Auf dem Klüterort,,,,Praxis für Zahnheilkunde,,,27798,,,,,,,,,,,,,,,,,,,,,,,,,,,Hude,,,,,8.4577148,,,,,,,dr. Siegfied Maslo,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.1081466,yes,,,,,dentist,,,
,,dentistry,,,,,,,,,11a,,,,,,,,,,,,,,Königsbrunner Straße,,,,Praxis für Zahnheilkunde - Dr. Susanne Preiss,,,86507,,,,,,,,,,,,,,,,,,,,,,,,,,,Oberottmarshausen,,,,,10.8609826,,,,,,,Dr. med. dent Susanne Preiss,,,,,,,,https://www.zahnheilkunde-preiss.de,+49 8231 917065,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.2377979,house,,,,,dentist,,DE,
,,,,,,,,,,,169,,,,,,,,,,,,,,Kaiserstraße,,,,Praxis für Zahnheilkunde Dr. med. dent. Raimund A. Klose,,,61169,,,,,,,,,,,,,,,,,,,,,,,,,,,Friedberg (Hessen),,,,,8.7515273,,,,,,,,,,,,,,,,+49 6031 15551,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.3322876,yes,,,,,dentist,,DE,
,,,,,,,,,,,6,,,,,,,+49 7361 975 4251,,,,,,,Bachstraße,,,,Praxis für Zahnheilkunde Jürgen Vogel,,,73460,,,,,,,,,,,,,,,,praxis@vogel-zahnarzt.de,,,,,,,,,,,Hüttlingen,,,,,10.0998155,,,,,,,,,,,,,,,,+49 7361 975 4250,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.8918341,yes,,,,,,,DE,
,,,,,,,,,,,57,,,,,,,,,,,,,,Hauptstraße,,,,Praxis für Zahnheilkunde und Oralchirurgie,,,97525,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwebheim,,,,,10.2465671,,,,,,,"Dr. Sabrina Weth, Dr. Uwe Weth",,,"Mo,Tu,Th 08:00-12:00, 14:00-18:00; We,Fr 08:00-13:00",,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.9928999,yes,,,,,dentist,,,
,,,,,,,,,,,223,,,,,,,+49 030 97603336,,,,,,,Landsberger Allee,,,,Praxis für Zahnmedizin,,,13055,,,,,,,,,,,,,,,,info@praxis-zahnmedizin.de,,,,,,,,,,,Berlin,,,,,13.4854044,,,,,,,,,,Mo-Fr 08:00-20:00; Sa 09:00-14:00,,,,,https://www.praxis-zahnmedizin.de/,+49 030 92408530,,,,,,,,yes,dentist,,,,,,,,,,,,,1,,,,,,,,,,52.5353032,commercial,,,,,,,DE,
,,,,,,,,,,,20,,,,,,,,,,,,,,Straubinger Straße,,,,Praxis für ganzheitliche Zahnheilkunde,,,84066,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallersdorf-Pfaffenberg,,,,,12.2317904,,,,,,,Dr. Erwin und Matthias Müller,,,,,,,,https://www.zahnmueller.de/,+49 8772 408,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.7704002,yes,,,,,dentist,,,
,,,,,,,,,,,D7,,,,,,,+49 9453 997072,,,,,,,Am Ziegelfeld,,,,Praxis für moderne Zahnmedizin,,,93087,,,,,,,,,,,,,,,,praxis@dres-berthold.de,,,,,,,,,,,Alteglofsheim,,,,,12.2120667,,,,,,,,,Bing,,,,,,http://www.dres-berthold.de/,+49 9453 371,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.9241286,commercial,,,,,,,DE,
,,,,,,,,,,,25,,,,,,,,,,,,,,Danziger Straße,,,,Praxisgemeinschaft Mahnke,,,31582,,,,,,,,,,,,,,,,,,,,,,,,,,,Nienburg/Weser,,,,,9.2652846,http://www.zahnarztteam-nienburg.de,,,,,,,,,Mo-Fr 08:00-18:00;We 08:00-12:30,+49 5021 16633,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.6157747,yes,,,,,,,DE,
,,,,,,,,,,,5,,,,,,,,,,,,,,Schottener Straße,,,,Praxisgemeinschaft Welters,,,35321,,,,,,,3,,,,,,,,,,,,,,gabled,residential,,,,,Laubach,,,,,8.9950609,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.5418424,house,,,,,,,DE,
,,,,,,,,,,,4,,,,,,,+49 8733 930052,,,,,,,Dr.-Mayr-Straße,,,,Praxisklinik Aitrachtal Dr. Rabald und Kollegen,,,84152,,,,,,,,,,,,,,,,praxis@dr-rabald.de,,,,,,,,,,,Mengkofen,,,,,12.4376720,,,,,,,,,,,,,,,http://www.implantate-mengkofen.de/,+49 8733 930050,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.7163758,yes,,,,,,,DE,
,,dental_oral_maxillo_facial_surgery,,,,,,,,,3,,,,,,,,,,,,,,Giemesstraße,,,+49 2131 66044-1,Praxisklinik Kaarst,,,41564,,,,,,,,,,,,,,,,,,,info@praxisklinik-kaarst.de,,,,,,,,Kaarst,,,,,6.6151298,http://www.praxisklinik-kaarst.de/,,,,,,Dr. med. Dr. med. dent. Thorsten Ruschhaupt,,,,+49 2131 66044-4,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.2321883,yes,,,,,dentist,,DE,
,,,,,,,,,,,10,,,,,,,+49-531-682603,,,,,,,Borsigstraße,,,,Praxisteam,,,38126,,,,,,,,,,,,,,,,,,,,,,,,,,,Braunschweig,,,,,10.5416044,,,,,,Zahnärztliche Gemeinschaftspraxis,,,,Mo-Fr 08:00-22:00; Sa 08:00-17:00,,,,,https://www.zahnarzt-praxisteam.de/,+49-531-691696,,,,,,,,,dentist,,Mo-Sa 08:00-24:00; Su 09:00-24:00,,,,,,,,,,,,,,,,,,,,,52.2458282,yes,,,,,,,DE,
,,,,,,,,,,,3,,,,,,,+49 2241 406532,,,,,,,Friedrichstraße,,,,Praxiszentrum für Zahnmedizin und Prophylaxe - Dres. Olbertz,,,53842,,,,,,,,,,,,,,,,praxis-olbertz@t-online.de,,,,,gabled,,,,,,Troisdorf,,,,,7.1153932,,,,,,,,,,,,,,,https://www.praxis-olbertz.de/,+49 2241 404514,,,,,,,,,dentist,,,,,,Spich,,,,,,,2,,,,,,,,,,50.8256540,yes,,,,,,,DE,
,,,,,,,,,,,6,,,,,,,,,,,,,,Körnerstraße,,,,Prof. Hinz & Partner,,,44623,,,,,,,,,,,,,,,,,,,,,,,,,,,Herne,,,,,7.2303348,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.5401666,yes,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quaisser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8343509,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.3343840,yes,,,,,dentist,,,
,,,,,,,,,,,27,,,,,,,,,,,,,,Kolpingstraße,,,,R. Hatscher,,,53844,,,,,,,,,,,,,,,,,,,,,,,,,,,Troisdorf,,,,,7.1276659,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,Sieglar,,,,,,,,,,,,,,,,,50.8045290,yes,,,,,,,DE,
,,,,,,,,,,,30,,,,,,,,,,,,,,Auensteiner Straße,,,,Ralf Bellin,,,74360,,,,,,,,,,,,,,,,,,,,,,,,,,,Ilsfeld,,,,,9.2545221,,,,,,,,,,,,,,,,+49 7062 61555,,,,,,,,no,dentist,,,,,,,,,,,,,,,,,,,,,,,49.0561636,yes,,,,,,,,
,,,,,,,,,,,3,,,,,,,,,,,,,,Bahnhofstraße,,,,Ralf Schmidt u. Jens Schütte,,,24837,,,,,,,,,,,,,,,,,,,,,,,,,,,Schleswig,,,,,9.5405502,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,54.5035145,yes,,,,,dentist,,DE,
,,,,,,,,,,,48,,,,,,,,,,,,,,Bramfelder Drift,,,,Regina Teister,,,22391,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamburg,,,,,10.0895393,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.6339701,yes,,,,,,,DE,
,,,,,,,,,,,8,,,,,,,,,,,,,,Egerstraße,,,,Reiner Parsurka Zahnarzt,,,95632,,,,,,,,,,,,,,,,,,,,,,,,,,,Wunsiedel,,,,,12.0058204,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.0388652,yes,,,,,dentist,,DE,
,,,,,,,,,,,22,,,,,,,,,,,,,,Hagenower Straße,,,,Renate Kirsch,,,19230,,,,,,,,,,,,,,,,,,,,,,,,,,,Hagenow,,,,,11.2105907,,,,,,,,,,Mo-Fr 08:00-12:00;Mo-Tu 14:00-18:00;Th-Fr 14:00-18:00,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.4076300,yes,,,,,,,DE,
,,,,,,,,,,,12,,,,,,,,,,,,,,Am Kirchplatz,,,,Riermeyer,,,77876,,,,,,,,,,,,,,,,,,,,,,,,,,,Kappelrodeck,,,,,8.1175953,,,,,,,,,,,+49 7842 3713,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.5897106,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rintelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3319634,,,,,,,,,,,,,,,,,,,,,,,,limited,dentist,,,,,,,,,,,,,,,,,,,,,,,52.1487202,yes,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7716839,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.3350227,yes,,,,,,,,
,,,,,,,,,,,28,,,,,,,,,,,,,,Weidigstraße,,,,Ronny Schmidt,,,95183,,,,,,,,,,,,,,,,,,,,,,,,,,,Feilitzsch,,,,,11.9391070,,,,,,,,,,,,,,,,,,,,,,,,yes,dentist,,,,,,,,,,,,,,,,,,,,,,,50.3660778,house,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rosenberger und Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5307369,,,,,,,,,,,,,,,www.rosenberger-und-partner.de,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.0920511,yes,,,,,,,,
,,,,,,,,,,,122,,,,,,,,,,,,,,Kamper Weg,,,,Rutkowski,,,25524,,,,,,,,,,,,,,,,,,,,,,,,,,,Itzehoe,,,,,9.4827187,,,,,,,,,,,,,,,,,,,,,,,,limited,dentist,,,,,,,,,,,,,,,,,,,,,,,53.9065601,house,,,,,,,DE,
,,,,,,,,,,,14,,,,,,,,,,,,,,Rheinstraße,,,,S. Edelstein,,,53859,,,,,,,,,,,,,,,,,,,,,,,,,,,Niederkassel,,,,,7.0130203,,,,,,,,,Bing Sat,,,,,,,+49 2208 901895,,,,,,,,,dentist,,,,,,Lülsdorf,,,,,,,,,,,,,,,,,50.8300529,yes,,,,,,,DE,
,,,,,,,,,,,2,,,,,,,,,,,,,,Marschweg,,,,S. Riesenbeck,,,27793,,,,,,,,,,,,,,,,,,,,,,,,,,,Wildeshausen,,,,,8.4429895,,,,,,,Stephan Riesenbeck,,,,,,,,,+49 4431 72838,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.8981104,yes,,,,,,,DE,
,,,,,,,,,,,17,,,,,,,,,,,,,,Leipziger Straße,,,,Sabine Witt,,,06556,,,,,,,,,,,,,,,,,,,,,,,,,,,Artern,,,,,11.2951728,,,,,,,,,,,,,,,,+49-3466-31022,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.3644851,yes,,,,,,,DE,
,,,,,,,,,,,1a,,,,,,,,,,,,,,Friedenstraße,,,,"Sandra Biebricher, Peter Both, Zahnärzte",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4324772,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.1297413,house,,,,,,,,
,,,,,,,,,,,12,,,,,,,,,,,,,,Gorch-Fock-Straße,,,,Sandra Meckel,,,22880,,,,,,,,,,,,,,,,,,,,,,,,,,,Wedel,,,,,9.7012491,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.5799880,yes,,,,,dentist,,DE,
,,,,,,,,,,,14,,,,,,,,,,,,,,Oberpfarrkirchhof,,,,Scharipow,,,38855,,,,,,,,,,,,,,,,,,,,,,,,,,,Wernigerode,,,,,10.7844706,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.8317477,yes,,,,,,,DE,
,,,,,,,,,,,15,,,,,,,,,,,,,,Templergraben,,,,Schultheiß,,,,,,,across,,,,,,,,,,,,,,,,,gabled,,,,,,Aachen,,,,,6.0756341,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,4,,,,,,,,,,50.7761251,yes,,,,,dentist,,DE,
,,,,,,,,,,,23,,,,,,,,,,,,,,Eschenweg,,,,Schwarz,,,04895,,,,,,,,,,,,,,,,,,,,,,,,,,,Falkenberg/Elster,,,,,13.2504292,,,,,,,,,,,,,,,,+49 35365 2145‎,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.5855549,yes,,,,,,,DE,
,,,,,,,,,,,40,,,,,,,,,,,,,,Hauptstraße,,,,Schwindt,,,71723,,,,,,,,,,,,,,,,,,,,,,,,,,,Großbottwar,,,,,9.2931223,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.0015975,yes,,,,,,,DE,
,,,,,,,,,,,1a,,,,,,,,,,,,,,Dietrich-Bonhoeffer-Straße,,,,Seenland Dental Zahnmedizin,,,02977,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoyerswerda,,,,,14.2551139,,,,,,,,,,,,,,,,,,,,,,,,yes,dentist,,,,,,,,,,,,,2,,,,,,,,,,51.4379994,yes,,,,,dentist,,,
,,,,,,,,,,,72,,,,,,,,,,,,,,Am Linder Kreuz,,,,Siebenhaar GmbH,,,51147,roof_tiles,,,,,,3.00,,,,,,,,,,,,,,gabled,,,,,,Köln,,,,,7.1008414,,grey,,9.00,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,,dentist,,,,,,Lind,,,,,,,2,,,,,,,,,,50.8492376,yes,brown,,,1,,,DE,
,,,,,,,,,,,4,,,,,,,,,,,,,,Bosteler Weg,,,,Spieß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celle,,,,,10.1004463,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.6503626,house,,,,,,,,
,,,,,,,,,,,6,,,,,,,,,,,,,,An der Fliede,,,,"Spyridon Mitropoulos, Karin Bagus",,,36103,,,,,,,,,,,,,,,,,,,,,,,,,,,Flieden,,,,,9.5718990,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,50.4224811,yes,,,,,,,DE,
,,,,,,,,,,,4,,,,,,,,,,,,,,Marktplatz,,,,Sr. Tabias Kleber,,,79733,,,,,,,,,,,,,,,,,,,,,,,,,,,Görwihl,,,,,8.0779927,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,47.6414728,yes,,,,,dentist,,DE,
,,,,,,,,,,,142,,,,,,,,,,,,,,Goethestraße,,,,Stammen & Partner,,,41515,,,,,,,,,,,,,,,,,,,info@stammen.net,,,,,,,,Grevenbroich,,,,,6.5687174,http://stammen-partner.de/,,,,,,,,,"Mo-Th 08:00-13:00,14:00-18:00; We,Fr 08:00-13:00",+49218149775,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,Praxis für Zahnheilkunde,,,,,,,,51.0939822,yes,,,,,,,DE,
,,,,,,,,,,,31a,,,,,,,,,,,,,,Hainstraße,,,,Susann Grasse,,,04509,,,,,,,,,,,,,,,,,,,,,,,,,,,Delitzsch,,,,,12.3240209,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.5236743,yes,,,http://www.zahnarzt-grasse.de/,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sven Wittig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0128520,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,52.4420255,yes,,,,,,,,
,,,,,,,,,,,30a,,,,,,,,,,,,,,Lippertstraße,,,,Theo De Jong,,,97520,,,,,,,,,,,,,,,,,,,,,,,,,,,Röthlein,,,,,10.2180147,,,,,,,,,,,,,,,,+49 9723 4242,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,49.9842800,yes,,,,,,,,
,,,,,,,,,,,8,,,,,,,,,,,,,,Norderstraße,,,,Thorsten Lange,,,21502,,,,,,,,,,,,,,,,,,,,,,,,,,,Geesthacht,,,,,10.3721332,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.4344823,yes,,,,,dentist,,DE,
,,,,,,,,,,,5a,,,,,,,,,,,,,,Döhrenstraße,,,,Thürmann,,,38162,,,,,,,,,,,,,,,,,,,,,,,,,,,Cremlingen,,,,,10.6292404,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,Weddel,,,,,,,,,,,,,,,,,52.2734566,yes,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Töpfer, Ralf und Gilda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3460638,,,,,,,,,,"Mo-Fr 08:00-12:00,14:00-18:00",,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.0742914,yes,,,,,,,,
,,,,,,,,,,,2,,,,,,,,,,,,,,Allerheiligenstraße,,,,Ulrich Feth,,,77855,,,,,,,,,,,,,,,,,,,,,,,,,,,Achern,,,,,8.0746896,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,48.6282267,yes,,,,,dentist,,DE,
,,,,,,,,,,,27C,,,,,,,,,,,,,,Rother Straße,,,,Ulrich Karl,,,90584,,,,,,,,,,,,,,,,,,,,,,,,,,,Allersberg,,,,,11.2281964,www.dr-karl.com,,,,,,,,Yahoo,,,,,,,,,,,,,Rampe am Eingang,,yes,dentist,,,,,,,,,,,,,,,,,,,,,,,49.2504034,yes,,,,,,,DE,
,,,,,,,,,,,4,,,,,,,,,,,,,,Hinter den Höfen,,,,"Ulrich Meyer, Roman Schreiber, Dr.Silke Meyer-Rollwage, Dr.Matthias Gröfke, Dr.Vanessa Quell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0950909,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,53.6379932,yes,,,,,,,,
,,,,,,,,,,,1,,,,,,,,,,,,,,Birkhofstraße,,,,Ute Birgel,,,41564,,,,,,,,,,,,,,,,,,,ute.birgel@t-online.de,,,,,,,,Kaarst,,,,,6.6046353,,,,,,,,,,,+49 2131 756595,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,51.1963307,yes,,,,,dentist,,DE,
,,,,,,,,,,,9,,,,,,,,,,,,,,Rathausplatz,,,,Vjaceslav Artujanz,,,41564,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaarst,,,,,6.6077980,,,,,,,,,bing,,,,,,https://www.art-zahnarzt.de/,+49 2131 511727,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,Zahnarzt Implantologie & Ästhetik,,,,,51.1947761,yes,,,,,dentist,,DE,
