shop,seasonal,healthcare:speciality,building:part,postal_code,rooms,educamadrid:codigo_postal,name:ca,addr:housenumber,educamadrid:transporte,ele,source,emergency_telephone_code,educamadrid:cod_centro,contact:website,fax,short_name,sorting_name,material,educamadrid:nombre_via,wheelchair:description,addr:street,colour,fixme,name:en,contact:fax,name,designation,addr:postcode,roof:material,roof:orientation,educamadrid:horario_amp,name:eu,name:es,internet_access,name:ar,educamadrid:url,parking,loc_name,phone_1,wikipedia,educamadrid:comedor,ine:municipio,access,religion,ref,email,highway,barrier,contact:email,addr:province,denomination,educamadrid:numero_portal,ref:cadastre:building,roof:shape,emergency,b5m:urlOrto,addr:city,b5m:id,supervised,military,toilets:wheelchair,educamadrid:telefono,health_facility:type,wall,lon,educamadrid:bilingue,roof:colour,layer,height,indoor:level,educamadrid:tipo,alt_name,operator,fee,area,opening_hours,contact:phone,addr:housename,stars,catastro:ref,educamadrid:publico_bilingue,start_date,website,addr:unit,lanes,nohousenumber,source:date,phone,construction,old_name,name:zh,abandoned:building,source:url,landuse,roof:levels,amenity,educamadrid:municipio,operator:type,addr:hamlet,official_name,wikidata,addr:neighbourhood,medical_system:western,building:levels:underground,building:levels,note,b5m:url,description,building:material,fence_type,educamadrid:fax,source:date:pnoa,lat,local_code,building,building:colour,addr:city:es,url,wheelchair,addr:place,name:gl,educamadrid:tipo_via,healthcare,addr:country
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Santa Marina,,,,,,Santa Marina Ospitalea,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,-2.8828167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q12267004,,,,,,,,,,,,43.2624628,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Santa María de Guia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.6338445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,28.1409410,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Santa Ángela de la Cruz - Viamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-5.9665107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.3276999,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Santos Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6910104,,,,,,,,,,,,,,,,,,,,,,,+34 947522000,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.6692816,,,,,,,,,,,
,,,,,,,,74-94,,,ITACyL,,,,,,,,,,Paseo de Las Carmelitas,,,,,Hospital Santísima Trinidad,,37007,roof_tiles,,,,,,,,,,,es:Hospital General de la Santísima Trinidad,,,,,,,,,,,,,,hipped,,,Salamanca,,,,,,,,-5.6694138,,,,,,,,,,,,,,,,,,,,,,2009,+34 923 269 300,,,,,,,,hospital,,,,,Q5902679,,,,3,,,,brick,,,,40.9685107,,hospital,#faebd7,,,,,,,,ES
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Sanyres Aljaraque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0054525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.2869760,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Serranía de Ronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1483536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.7224462,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Severo Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7709434,,,,,,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.3212610,,,,,,,,,,hospital,
,,,,,,,,39-41,,,,,,,,,,,,,Carrer de Sant Llorenç,,,,,Hospital Sociosanitari de Mollet,,,,,,,hospital sociosanitario de Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2114244,,,,8,,,,,,,,,,,,,,,,,,,+34 935636100,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.5410866,,hospital,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Taulì,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1091953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.5580882,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Tierra de barros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-6.3762517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.6560342,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitari Arnau de Vilanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,0.6105240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.6265007,,,,,,,,,,,
,,,,,,,,90,,,,,,,,,,,,,Avinguda de Gaspar Aguilar,,,,,Hospital Universitari Doctor Peset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3950310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.4546438,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitari Quirón Dexeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1245876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.3847911,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitari Sant Joan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1215123,,,,,,,,,,,,,,,,,,http://www.hospitalsantjoan.cat/,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.1461910,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,University Hospital of Bellvitge,,Hospital Universitari de Bellvitge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,2.1072650,,,,,,,,,,,,,,,,,,http://www.bellvitgehospital.cat,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.3444176,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitari de Santa Maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6171527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.6248132,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitari de Tarragona Joan XXIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,1.2377098,,,,,,,,,,,,,,,,,,http://www.hj23.org,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.1249110,,yes,,,,,,,,,
,,,,,,,,1,,,,,,,,,,,,,"Carrer d'en Francesc Pla ""El Vigatà""",,,,,Hospital Universitari de Vic,,08500,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Vic,,,,,,,,2.2607190,,,,,,,,Consorci Hospitalari de Vic,,,,,,,,,,,,,,,+34 93 889 11 11,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.9373497,,hospital,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitari de la Santa Creu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2506142,,,,,,,,Fundació Hospital de la Santa Creu de Vic,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.9272926,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitari i Politècnic La Fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-0.3735219,,,,,,,Hospital Universitari i Politècnic La Fe de Valencia,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.4440651,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-3.1554041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.6194739,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario 12 de Octubre.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-3.7012470,,,,,,,,Comunidad de Madrid.,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q5902531,,,,,,,,,,,,40.3773505,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Calle Profesor Martín Lagos,,,,,Hospital Universitario Clínico San Carlos,,28040,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Madrid,,,,,,,,-3.7218000,,,,,,,,Comunidad de Madrid,,,,,,,,,,,,,,,+34 913 30 30 00; +34 913 30 30 01,,,,,,,,hospital,,,,,Q6673106,,,,,,,,,,,,40.4411751,,,,,,,,,,,
,,,,,,,,16,,,,,,,,,,,,,Plaza del Conde del Valle de Suchil,,,,,Hospital Universitario HM Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7064162,,,,,,,,,,,,,,,,,,https://www.hmmadrid.com/,,,,,,,Hospital de San Pedro,,,,,,hospital,,,,,,,,,,,,,,,,,40.4313419,,hospital,,,,,,,,,
,,,,,,,,70,,,,,,,,,,,,,Avenida de Carlos V,,,,,Hospital Universitario HM Puerta del Sur,,28938,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,Móstoles,,,,yes,,,,-3.8584723,,,,,,,,HM hospitales,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.3147790,,,,,,yes,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario HM Sanchinarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6663123,,,,,,,,,,,,,,,,,,https://www.hmhospitales.com/sobre-hm/hospitales-madrid-galicia/hospital-sanchinarro-madrid,,,,,+34 91 756 78 00,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.4900319,,,,,,,,,,,
,,,,,,,,80,,,,,,,,,,,,,Avenida de la Gran Vía del Este,,,,,Hospital Universitario Infanta Leonor,,289031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6191928,,,,,,,,,,,24/7,,,,,,,http://www.madrid.org/cs/Satellite?language=es&pagename=HospitalInfantaLeonor%2FPage%2FHVLL_home,,,,,+34 911 91 80 00,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.3875389,,,,,,,,,,hospital,
,,,,,,,,81,,,,,,,,,,,,,Avenida de Francisco Pi y Margall,,,,,Hospital Universitario La Moraleja Sanitas,,28050,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Madrid,,,,,,,,-3.6633049,,,,,,,,Sanitas,,,,,,,,,,https://www.hospitallamoraleja.es/es/,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.4928205,,,,,,,,,,,
,,,,,,,,,,,,,,,,HULA,"Lucus Augusti, Hospital Universitario",,,,,,,,,Hospital Universitario Lucus Augusti,,,,,,,Hospital Universitario Lucus Augusti,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-7.5289622,,,,,,,HULA,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q20544953,,,,,,,,,,,,43.0221177,,,,,,,,Hospital Universitario Lucus Augusti,,,
,,,,39011,,,,,,,,,,,,,,,,,,,,University Hospital Marqués de Valdecilla,,Hospital Universitario Marqués de Valdecilla,,,,,,,Hospital Universitario Marqués de Valdecilla,,,,,,,es:Hospital Universitario Marqués de Valdecilla,,,,,,,,,,,,,,,yes,,,,,,,,,,-3.8268696,,,,,,,,,,,,,,,,,,http://www.humv.es/,,,,,,,,,,,,,hospital,,,,,Q6772759,,,,,,,,,,,,43.4571598,,,,,,yes,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,University Hospital of Miguel Servet,,Hospital Universitario Miguel Servet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,-0.9011363,,,,,,,,,,,,,,,,,,http://sectorzaragozados.salud.aragon.es/,,,,,,,,,,,,,hospital,,,,,Q5902953,,,,,,,,,,,,41.6349646,,yes,,,,yes,,,,,
,,,,,,,,,,,PNOA,,,,,,,,,,,,,,,Hospital Universitario Príncipe de Asturias.,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,yes,,,,,,,,,,-3.3477476,,,,,,,,Comunidad de Madrid.,,,,,,,,,,,,,,2009,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.5120964,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario Puerta de Hierro - Majadahonda,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,yes,,,,,,yes,,,,-3.8771815,,,,,,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q5661215,,,,,,,,,,,,40.4516352,,,,,,yes,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario Puerto Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1507472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q5902963,,,,,,,,,,,,36.5206319,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario Ramón y Cajal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-3.6957239,,,,,,,,Comunidad de Madrid.,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q5902966,,,,,,,,,,,,40.4871164,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,University Hospital Reina Sofía,,Hospital Universitario Reina Sofía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-4.7995969,,,,,,,,,,,,,,,,,,https://juntadeandalucia.es/,,,,,,,,,,,,,hospital,,public,,,Q5902864,,,,,,,,,,,,37.8687107,,,,,,,,,,,
,,general;psychiatry;paediatrics;ophthalmology;gynaecology;emergency;surgery;oncology;cardiology;orthopaedics;dialysis;dermatology;radiology;internal;maternity;biology,,,,,,2,,,,,,,,,,,,,Calle de la Dulzaina,,,University Hospital Río Hortega,,Hospital Universitario Río Hortega,,47012,,,,,Hospital Universitario Río Hortega,no,,,,,,es:Hospital Universitario Río Hortega,,,,,,,,,,,,,,,yes,,Valladolid,,,,,,,,-4.7131972,,,,,,,,SACyL,,,,,,,,,,https://www.saludcastillayleon.es/HRHortega/es,,,,,+34 983 42 04 00,,,,,,,,hospital,,public,,,Q5902969,,,,,,,,,,,,41.6276292,,,,,,yes,,,,hospital,
,,,,,,,,3,,,,,,,,,,,,,Avenida Doctor Fedriani,,,,,Hospital Universitario Virgen Macarena,,41071,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-5.9873101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q27892167,,,,,,,,,,,,37.4076145,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario Virgen de Valme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9733261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.3178777,,,,,,,,,,,
,,neurology;emergency;chiropractic,,,,,,,,,,,,,,,,,,,Avenida Juan Pablo II,,,,,Hospital Universitario Virgen de las Nieves,,18012,,,,,,,,,,,,,,,,,,,,fence,,,,,,,yes,,Granada,,,,,,,,-3.6081599,,,,,,,,Servicio Andaluz de Salud,,,,,,,,,,,,,,,,,,,,,,,hospital,,public,,,,,,,,,,,,hedge,,,37.1935729,,,,,,,,,,hospital,
,,general;emergency;gynaecology;maternity,,,,,,,,,,,,,,,,,,,Plaza de la Caleta,,,,,Hospital Universitario Virgen de las Nieves,,18014,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Granada,,,,,,,,-3.6090198,,,,,,,,Servicio Andaluz de Salud,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.1876410,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,University Hospital Virgen del Rocio,,Hospital Universitario Virgen del Rocío,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,yes,,,,,,,,,,-5.9811179,,,,,,,,,,,,,,,,,,http://www.huvr.es/,,,,,,,,,,,,,hospital,,public,,,Q3145371,,,,,,,,,,,,37.3606289,,,,,,yes,,,,,
,,,,,,,,3,,,,,,,,,,,,,Avenida Islas Baleares,,,,,Hospital Universitario de Burgos,,09006,,,,,,,,,,,,es:Hospital Universitario de Burgos,,,,,,,,,,,,,,,yes,,,,,,,,,,-3.6835166,,,,,,,,,,,24/7,,,,,,,https://www.saludcastillayleon.es/CABurgos/es/complejo-hospitalario-burgos/hospital-universitario-burgos,,,,,+34 947 28 18 000,,,,,,,,hospital,,,,,Q5902985,,,,,,,,,,,,42.3633647,,,,,,yes,,,,,
,,,,,,,,,,,,,,,,,,,,,Loma Colmenar,,,,,Hospital Universitario de Ceuta,,51003,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-5.3430112,,,,,,,,,,,,,,,,,,http://www.areasanitariaceuta.es,,,,,+34 856907000,,,,,,,,hospital,,,,,,,,,,,,,,,,,35.8798467,,,,,,,,,,,
,,,,,,,,2,,,PNOA,,,,,,,,,,Camino del Molino,,,,,Hospital Universitario de Fuenlabrada.,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,yes,,Fuenlabrada,,,,,,,,-3.8134957,,,,,,,,Comunidad de Madrid.,,,,,,,,,,,,,,2009,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.2854858,,,,,,,,,,,ES
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario de Getafe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7450765,,,,,,,,Comunidad de Madrid.,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.3126059,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario de Gran Canaria Doctor Negrín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-15.4431871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q5902989,,,,,,,,,,,,28.1219695,,,,,,yes,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario de Melilla,,,,,,,,,مستشفى جامعة مليلية,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9434938,,,,,,,,,,yes,,,,,,,,,,,,,,,Hospital Militar Pagés de Melilla,,,,,,hospital,,,,,,,,,,,,,,,,,35.2800796,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario de Móstoles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-3.8785550,,,,,,,,Comunidad de Madrid.,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.3159008,,,,,http://www.madrid.org/cs/Satellite?pagename=HospitalMostoles/Page/HMOS_home,yes,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Universitario de la Princesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6763670,,,,,,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q29024890,,,,,,,,,,,,40.4345108,,,,,,,,,,,
,,cardiac_surgery;emergency;thoracic_surgery;neurosurgery;oncology,,,,,Hospital Universitari de la Ribera,,,,,,,,,,,,,,,,,,,Hospital Universitario de la Ribera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-0.4201551,,,,,,,,RiberaSalud,,,,,,,,,,https://laribera.riberasalud.com/,,,,,+34 962458100,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.1605128,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Urduliz-Alfredo Espinosa,,,,,,,Urduliz-Alfredo Espinosa Ospitalea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9608165,,,,,,,,Osakidetza,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.3747448,,,,,,,,,,hospital,
,,general,,,,,,,,,PNOA,,,,,,,,,,,,,,,Hospital Valle del Nalón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-5.7217969,,,,,,,,Sespa,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,43.3278077,,yes,,,,yes,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Vega Baja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8536700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.0889705,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Verge Dels Lliris Alcoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,-0.4666830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.7049931,,,,,,,,,,,
,,,,,,,,7,,,,,,,,,,,,,Calle Ayala,,,,,Hospital Viamed Bahía de Cádiz,,11130,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Chiclana de la Frontera,,,,,,,,-6.1501457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,36.4206606,,,,,,,,,,,
,,,,,,,,2,,,,,,,,,,,,,Calle Franz Schubert,,,,,Hospital Viamed Montecanal,,50012,,,,,,,,,,,,,,,,,,admi@viamedmontecanal.com,,,,,,,,,,,,,,,,,,,-0.9493281,,,,,,,,,,,,,,,,,,https://www.viamedmontecanal.com/,,,,,+34 876241818,,,,,,,,hospital,,,,,,,,,,,,,,,,,41.6385880,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Viamed los Manzanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4485653,,,,,,,,,,,,,,,,,,https://www.viamedlosmanzanos.com/visita,,,,,+34941499490,,Clínica Los Manzanos,,,,,,hospital,,,,,,,,,,,,,,,,,42.4371277,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Victoria Eugenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-5.9826034,,,,,,,,Cruz Roja Española,,,,,,,,,,https://www.hospitalveugenia.com/,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.4013893,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen de Altagracia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-3.3616535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.9998332,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen de la Bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.1952031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,Closed. Hospital cerrado,,,,,,,37.2607395,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen de la Concha,,,,,,,,,,,,,,es:Hospital Virgen de la Concha,,,,,,,,,,,,,,,,,,,,,,,,,-5.7335062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,Q16576169,,,,,,,,,,,,41.5142133,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen de la Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-2.1489804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.0763906,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen de la Paloma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7161447,,,,,,,,,,,,,,,,,,https://www.hospitalvpaloma.com/,,,,,+34 915 34 82 07,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.4457015,,hospital,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen de la Salud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-4.0362507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,39.8712823,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6191052,,,,,,,,Comunidad de Madrid.,,,,,,,,,,http://www.madrid.org/cs/Satellite?pagename=HospitalVirgenTorre/Page/HVTO_home,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.3811946,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen del Alcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6960155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,37.6699341,,yes,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen del Castañar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7666765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.3852943,,hospital,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,-1.1079458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,38.6164601,,,,,,,,,,hospital,
,,,,,,,,14,,,,,,,,,,,,,Calle de Honduras,,,,,Hospital Virgen del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,Madrid,,,,,,,,-3.6788672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.4595691,,,,,,,,,,hospital,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital Virgen del Puerto de Plasencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0892823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,40.0491212,,,,,,,,,,hospital,
