shop,office,healthcare:speciality,building:part,payment:debit_cards,postal_code,private_treatment,smoking,addr:housenumber,source:addr:housenumber,description,addr:state,addr:terrace,source,ref:NPLG:UPRN:1,opening_hours:url,addr:village,building:color,fax,roof:colour,source:amenity,contact:facebook,former_amenity,height,wheelchair:description,addr:street,source:name,fixme,name:en,contact:fax,addr:city,designation,payment:cash,addr:postcode,roof:material,level,payment:credit_cards,payment:contactless,HE_ref,roof:orientation,source:footprint,payment:mastercard,addr:flats,amenity_1,cqc:location:id,payment:american_express,building_name,building:start_date,access,payment:cheque,check_date,email,contact:email,addr:province,roof:shape,building:use,contact:twitter,last_check,nhs_treatment,source:geometry,source:building,roof:direction,source:listed_status,old_website,diet:vegetarian,source:location,lon,contact:website,survey:date,layer,source:area,long_name,alt_name,nhs,source_1,operator,fee,source:building:start_date,wheelchair:description:en,area,opening_hours,contact:phone,addr:housename,name,heritage,website,addr:unit,source:height,listed_status,source:listed,phone,dentist,old_name,source:outline,opening_hours:signed,architect,dispensing,cqc:location_id,landuse,wheelchair,amenity,source:shape,building:flats,addr:suburb,building:min_level,lat,building:level,wikidata,source:postcode,addr:town,emergency,building:levels,image,website2,note,FIXME,source:addr,building:material,payment:visa,toilets,addr:county,source:addr:postcode,toilets:wheelchair,old_shop,building,building:colour,name:gd,url,roof:levels,addr:place,uri,healthcare,telephone,addr:country,heritage:operator
,,,,,,,,,,,,,,,,,,,,,,,,,The Common,,,,,Norwich,,,NR14 8AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2373496,,,,,,The Dental Surgery,,,,,,,,"Mo,Tu,Th 09:00-17:30; We 09:00-18:00; Fr 07:00-13:00; PH off",,,Mulbarton Dental Practice,,,,,,,+44 1508 578889,,,,,,,,,,dentist,,,,,52.5607804,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,GB,
,,,,,,,,70,,,,,,,,,,,dark_grey,,,,,,Great Russell Street,,,,,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1241303,,,,,,,,,,,,,,,,,Museum Dental Suites,,https://www.museumdentalsuites.co.uk/,,,,,+44 20 7036 1999,,,,,,,,,,dentist,,,,,51.5188308,,,,,,4,,,,,,plaster,,,,,,,yes,white,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3365604,,,,,,,,,,,,,,,,,My Dentist,,,,,,,,,,,,,,,,,dentist,,,,,53.0584568,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,49-51,,,,,,,,,,,,,,,,,Plains Road,,,,,,,,NG3 5JU,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,-1.1193877,,,,,,,,,,,,,,,,,My Dentist,,,,,,,,,The Plains' Dental Practice,,,,,,,,dentist,,,,,52.9857791,,,,,,,,,,,,,,,,CQC open data,,,yes,,,,,,,,,,
,,,,,,,,265,,,,,survey,,,,,,,,,,,,Derby Road,,,,,Nottingham,,,NG9 3JA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2566052,,,,Bing,,,,,,,,,,,,,My Dentist,,https://www.mydentist.co.uk/,,,,,,,Hillside Dental Practice,,,,,,,,dentist,,,Bramcote,,52.9339256,,,ONS,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5247358,,,,,,,,,,,,,,,,,My Dentist,,,,,,,,,,,,,,,,,dentist,,,,,53.5505945,,,,,,,,,"Name is actually 'My Dentist', not a description or personal note.",,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5175626,,,,,,,,,,,,,,,,,My Dentist,,,,,,,,,,,,,,,,,dentist,,,,,53.5477868,,,,,,,,,Name is actually 'My Dentist',,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3939374,,,,,,,,,,,,,,,,,My Dentist,,,,,,,,,,,,,,,,,dentist,,,,,52.7539120,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,Bing;photographic_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1979689,,,,,,,,,,,,,,,,,My Dentist,,http://www.adp-dental.com,,,,,,,,,,,,,,,dentist,,,,,51.4569689,,,,,,3,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5000418,,,,,,,,,,,,,,,,,My Dentist,,,,,,,,,,,,,,,,,dentist,,,,,53.3924279,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,
,,,,,,,,65,,,,,,,,,,,,,,,,,Clifton Terrace,,,,,Newtown,,,SY16 1BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3130621,,,,,,,,,,,,,,,+44 1686 624344,Trosely House,My Dentist,,,,,,,,,,,,,,,,,dentist,,,,,52.5137977,,,,,,,,,,,,,,,,,,,terrace,,,,,,,,,,
,,,,,,,,1,,,,,,,,,,,,,,,,,Cantelupe Road,,,,,Bexhill-on-Sea,,,TN40 1JG,,,,,,,,,,,,,,,,,,,bexhill-rec@mydentist.co.uk,,,,,,,,,,,,,,0.4779682,https://www.mydentist.co.uk/dentists/practices/england/south-east-england/bexhill-on-sea/idh-bexhill,,,,,,,,,,,,,"Mo 08:45-17:30; Tu,We,Fr 08:30-17:30; Th 08:30-18:00",+44 1424 214242,,My Dentist,,,,,,,,,,,,,,,,no,dentist,,,,,50.8399001,,,,,,3,,,,,,,,,,,,,civic,,,,,,,,,,
,,,,,,,,1,,,,,OS,,,,,,,,,,,,South Lawn Terrace,,,,,,,,EX1 2SN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5045587,,,,,,,,,,,,,,Mo-Fr 08:30-17:00; Sa off; Su off,,Heavitree School House Dental Centre,My Dentist Heavitree,,,,,,,+44 1392 424555,,,,,,,,,,dentist,,,,,50.7237568,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5242509,,,,,,,,,,,,,,,,,My Dentist Orthodontic Centre,,,,,,,,,,,,,,,,,dentist,,,,,53.7800756,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,dentistry,,,,,,,,,,,,,,,,,,,,,,,Priory Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5150818,,,,,,,,,,,,,,,,,MyDental,,,,,,,,,,,,,,,,,dentist,,,,,51.4105370,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0586292,,,,,,,,,,,,,,,,,MyDentist,,,,,,,,,,,,,,,,,dentist,,,,,53.5618943,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,18,,,,,,,,,,,,,,,,,Nelson Street,,,,,<different>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2139926,,,,,,,,,,,,,,,,,MyDentist,,,,,,,,,,,,,,,,,dentist,,,,,51.7444474,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,52,,,,,,,,,,,,,,,,,Main Street,,,,,,,,LE12 6PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1773432,,,,,,,,,,,,,,,,,MyDentist,,,,,,,,,The Village Dental Practice,,,,,,,,dentist,,,,,52.8313803,,,,,,,,,,,CQC open data,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1897820,,,,,,,,,,,,,,,,,Mydentist,,,,,,,,,,,,,,,,,dentist,,,,,51.4597703,,,,,,3,,,,,,brick,,,,,,,yes,,,,,,,,,,
,,,,,,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1179115,,,,,,,,,,,,,,,,,N7 Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,51.5565440,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,195,,,,,Bing;photographic_survey,,,,,,,,,,,,North End Road,,,,,London,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2062836,,,,,,,,,,,,,yes,,,,NHS Dental Practice,,,,,,,+44 20 73811922,,,,,,,,,,dentist,,,,,51.4899268,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7508206,,,,,,,,,,,,,,,,,Nailsea Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.4368911,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,251,,,,,,,,,,,,,,,,,Hotwell Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6187247,,,,,,,,,,,,,,,,,Natural Smile,,,,,,,,,,,,,,,,,dentist,,,,,51.4501432,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,19,,,,,,,,,,,,,,,,,Stanion Lane,,,,,Corby,,,NN18 8ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6759140,,,,,,,,,,,,,,"Mo 09:00-17:30, Tu 10:00-20:00, We 09:00-18:30, Th; 09:00-17:30, Fr 09:00-13:00",,,Natural Smiles,,https://www.naturalsmiles.co.uk/index.php,,,,,+44 1536 206900,,,,,,,,,,dentist,,,,,52.4885207,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,GB,
,,,,,,,,12-16,,,,,Bing,,,,,,,,,,,,Victoria Road,,,,,,,,NG4 2HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0786954,,,,,,,,,,,,,,,,,Netherfield Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,52.9644772,,,,,,,,,,,CQC open data,,,,,,,,retail,,,,,,,,,,
,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3056018,,,,,,,,,,,,,,,,,New Ash Green Dental Centre,,https://www.nagdentalcentre.com/,,,,,,,,,,,,,,,dentist,,,,,51.3669305,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,yes,,,,5,,,,,,,,,,+44 1603 742552,,,,,,,Upper Stafford Avenue,,,,,Norwich,,yes,NR5 0AB,,,yes,yes,,,,,,,,,,,,,,costessey@plummers.co.uk,,,,,,,,,,,,,,,1.2188710,,,,,,,,,John G. Plummer & Associates,,,,,Mo-Fr 08:40-17:00; Sa-Su off,,,New Costessey Dental Practice,,http://www.plummers.co.uk/new-costessey.html,,,,,+44 1603 744007,,,,,,,,,yes,dentist,,,,,52.6469482,,,,,,2,,,"Emergency calls from 08:30 daily, no wheelchair access to surgeries 4 & 5",,,,,,,,,,house,,,,,,,,,GB,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5028602,,,,,,,,,,,,,,,,,New Haw Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.3472147,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,survey;Bing,,,,,,,,,,,,New Square,,,,,Cambridge,,,CB1 1EZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1291514,,,,,,,,,,,,,,"Mo,We 08:30-19:00; Tu,Th,Fr 08:30-17:00; Sa 09:00-13:00",,,New Square Dental & Chiropdy,,,,,,,,,,,,,,,,,dentist,,,,,52.2067713,,,,,,2,,,,,,,,,,,,,retail,,,,0,,,,,,
,,,,,,,,,,,,,View from N;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4080777,,,,,,,,,,,,,,,,,New Whittington Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,53.2744392,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,1,,,,,Bing,,,,,,,,,,,,Gibson Street,,,,,Newbiggin by the Sea,,,,,,,,,,,,,,,,,,,,,,,Northumberland,,,,,,,,,,,,,-1.5165375,,,,,,,,,,,,,,,,,Newbiggin Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,55.1827617,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4511261,,,,,,,,,,,,,,,,,Newfield Green Dental Surgery,,,,,,,,,,,,,,,,,dentist,,,,,53.3569935,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,49,,,,,,,,,,,,,,,,,Hazelgrove Road,,,,,Haywards Heath,,,RH16 3PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1011801,,,,,,,,,,,,,,,,,Newlands Health Centre,,,,,,,,,,,,,,,,,dentist,,,,,50.9980451,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,165-167,,,,,,,,,,,,,,,,,Newmarket Road,,,,,Cambridge,,,CB5 8HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1410162,,,,,,,,,,,,,,,,,Newmarket Road Dentistry,,,,,,,,,,,,,,,,,dentist,,,,,52.2090959,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2998903,,,,,,,,,,,,,,,,,No7 Chapel Dental,,,,,,,,,,,,,,,,,dentist,,,,,50.2127704,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Ashgrove Road,,,,,Bristol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6109618,,,,,,,,,,,,,,,,,Nordea Dental Clinique,,,,,,,,,,,,,,,,,dentist,,,,,51.4661875,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,GB,
,,,,,,,,1,,,,,,,,,,,,,,,,,Victoria Street,,,,,Norwich,,,NR1 3QX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2896839,,,,,,,,,,,,,,,,,Norfolk Dental Specialists,,https://www.ndspecialists.uk/,,,,,+44 1603 632525,,,,,,,,,,dentist,,,,,52.6233223,,Q26303624,,,,2,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,254,,,,,Bing;survey,,,,,,,,,,,,Normanton Road,,,,,Derby,,,DE23 6WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4774677,,,,,,,,,,,,,,,,,Normanton Road Family Dental Centre,,,,,,,+44 1332 344662,,,,,,,,,,dentist,,,,,52.9113155,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1626885,,,,,,,,,,,,,,,,,North Heath Dental,,,,,,,,,,,,,,,,,dentist,,,,,51.4748735,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Northdown Road,,,,,Margate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3978785,,,,,,,,,KENTAPOL (Kent) LTD,,,,,"Mo,Tu 10:00-14:30,15:30-19:00; We-Fr 08:00-12:30,13:30-17:00; Sa 08:00-11:00",,,Northdown Dental Practice,,,,,,,+44 1843 294750,,,,,,,,,limited,dentist,,,,,51.3877232,,,,,,,,,,,,,,,,,,,civic,,,,,,,dentist,,,
,,,,,,,,7,,,,,survey,,,,,,,,,,,,Montagu Street,,,,,Kettering,,,NN16 8XG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7254194,,,,,,,,,,,,,,,,,Northfield Dental,,http://www.northfielddental.co.uk/,,,,,+44 1536 525436,,,,,,,,,,dentist,,,,,52.4012589,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,7b,,,,,survey;digitalglobe,,,,,+441224699530,,,,,,,Byron Square,,,,,Aberdeen,,,AB16 7LL,,,,,,,,,,,,,,,,,,northfield@balmoordental.co.uk,,,,,,,,,,,,,,,-2.1622579,,,,,,,,,,,,,,"Mo-Th 08:30-12:30,13:15-17:30;Fr 08:30-14:30",,,Northfield Dental Centre,,http://balmoordental.co.uk/northfield-aboutus.htm,,,,,+441224699900,,,,,,,,,,dentist,,,,,57.1652858,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,GB,
,,,,,,,,177,,,,,,,,,,,,,,,,,Northfield Avenue,,,,,,,,W13 9QT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3153272,,,,,,,,,,,,,,,,,Northfield Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.5019111,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1868052,,,,,,,,,,,,,,,,,Northgate Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.1195868,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4814323,,,,,,,,,,,,,,,,,Northway Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.2880103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,survey;Bing 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3216714,,2013-09-03,,,,,,,,,,,,,,,Northwick Park Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,51.5759047,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,44,,,,,,,,,,,,,,,,,Normandy Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9721828,,,,,,Gentle Dental Care,,,,,,,,,,,Nothing But The Tooth,,,,,,,,,,,,,,,,,dentist,,,,,51.1512171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,45,,,,,,,,,,,,,,,,,Hereford Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1941268,,,,,,,,,,,,,,,,,Notting Hill Dental Clinic,,https://nottinghilldentalclinic.com/,,,,,,,,,,,,,,,dentist,,,,,51.5154611,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,493,,,,,survey,,,,,,,,,,,,Hucknall Road,,,,,,,,NG5 1FW,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,-1.1596453,,,,,,,,,,,,,,,,,Nottingham Oral Health Centre,,,,,,,,,,,,,,,,,dentist,,,,,52.9858445,,,,,,,,,,,CQC Open Data,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,1,,,,,,,,,,,black,,,,,,Lydford Road,,,,,,,,NW2 5QY,,,,,,,,,,,,,,,,,,,,,hipped,,,,,,,,,,,,-0.2210559,http://www.no1dentalclinic.co.uk/,,,,,,,,,,,,,,,,Number 1 Dental Clinic,,,,,,,,,,,,,,,,,dentist,,,,,51.5472140,,,,,,2,,,,,,,,,,,,,yes,brown,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Hailsham Road,,,,,Heathfield,,,TN21 8AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2555770,,,,,,,,,,,,,,,,,Oak Lodge,,,,,,,+44 1435 862685,,,,,,,,,,dentist,,,,,50.9654114,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5814633,,,,,,,,,,,,,,,,,Oak Lodge Dental,,,,,,,,,,,,,,,,,dentist,,,,,50.8224395,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0626816,,,,,,,,,,,,,,,,,Oak Tree Dental Practice,,,,,,,+44 1189333121,,,,,,,,,,dentist,,,,,51.3762419,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1647498,,,,,,,,,,,,,,,,,Oak Tree Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,52.4605182,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,103,,,,,,,,,,,,,,,,,Pinner Road,,,,,Northwood,,,HA6 1QN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4082300,,,,,,,,,,,,,,Mo-Th 08:00-17:30; Fr 08:00-13:30,,,Oakdale Dental Practice,,http://www.oakdaledentalpractice.co.uk/,,,,,+44 20 8866 4051,,,,,,,,,,dentist,,,,,51.6021926,,,,,,,,,,,,,,,,,,,retail,,,,,,,dentist,,,
,,,,,,,,27,,,,,,,,,,,,,,,,,Oakthorpe Road,,,,,Oxford,,,OX2 7BD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2665792,,,,,,,,,,,,,,,,,Oakthorpe Dental,,,,,,,,,,,,,,,,,dentist,,,,,51.7759273,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,968,,,,,bing,,,,,,,,,,,,Bristol Road,,,,,Birmingham,,,B29 6NB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9450411,,,,,,,,,,,,,,,,,Oakville Dental Health Centre,,,,,,,,,,,,,,,,,dentist,,,,,52.4357794,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1359065,,,,,,,,,,,,,,,,,Oasis Dental Care,,https://www.oasisdentalcare.co.uk/,,,,,+44 20 7437 7140,,,,,,,,,limited,dentist,,,,,51.5144364,,,,,,,,,,,,,,,,,,,,,,,,,,dentist,,,
,,,,,,,,29,,,,,survey,,,,,,,,,,,,Musters Road,,,,,,,,NG2 7PQ,,,,,,,,,,,1-199554768,,,,,,,,,,,,,,,,,,,,,,-1.1324951,,,,,,,,,,,,,,,,,Oasis Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,52.9341637,,,,,,,,,,,,,,,,CQC open data,,,yes,,,,,,,,,,
,,,,,,,,153,,,,,,,,,,,,,,,,,Ashley Road,,,,,Bristol,,,BS6 5NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5808579,,,,,,,,,,,,,,,,,Oasis Dental Care,,https://www.oasisdentalcare.co.uk/practices/oasis-dental-care-bristol-st-pauls/,,,,,+44117 9550128,,,,,,,,,,dentist,,,Montpelier,,51.4662876,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5034395,,,,,,,,,,,,,,,,,Oasis Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,51.4896641,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,40-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6187114,,,,,,,,,,,,,,,,,Oasis Dental Care,,https://www.oasisdentalcare.co.uk/practices/oasis-dental-care-clifton/,,,,,+44 117 946 7990,,,,,,,,,,dentist,,,,,51.4550006,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2646884,,,,,,,,,,,,,,,,,Oasis Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,53.1253025,,,,,,,,,,,,,,,,,,,yes,,,,,,,dentist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4246480,,,,,,,,,,,,,,,,,Oasis Dental Care,,,,,,,,,,,,,,,,,dentist,,,,,53.1834489,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,8,,,,,,,,,,,,,,,,,Weyhill Road,,,,,Andover,,,SP10 3AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4872853,,,,,,,,,,,,,,Mo-Fr 8:00-17:00,,,Oasis Dental Care Andover,,https://www.oasisdentalcare.co.uk/practices/oasis-dental-care-andover/,,,,,+44 1264 352133,,,,,,,,,,dentist,,,,,51.2068312,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,GB,
,,,,,,,,,,,,,survey; Bing,,,,,,,,,,,,Regent Street,,,,,,,,NG10 1JX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2723261,,,,,,,,,,,,,,,,,Oasis Dental Centre,,,,,,,,,,,,,,,,no,dentist,,,,,52.8989474,,,interpolation,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,316-318,,,,,,,,,,,,,,,,,Ipswich Road,,,,,Colchester,,,CO4 0ET,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,0.9237084,,,,,,,,,,,,,,,,,Oasis Dental Centre,,,,,,,,,,,,,,,,,dentist,,,,,51.9048167,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5563578,,,,,,,,,,,,,,,,,Oasis Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,54.7788742,,,,,,,,,,,,,,,,,,,amenity,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,St George's Road,,,,,Millom,,,LA18 5DW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2734530,,,,,,,,,,,,,,,,Government Buildings,Oasis Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,54.2110663,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2264497,,,,,,,,,,,,,,,,Furness House,Oasis Dental Practice,,,,,,,,,,,,,,,,,dentist,,,,,54.1111683,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
