health_facility:type,rating,maxspeed,healthcare:speciality,building:part,man_made,contact:postcode,social_facility,lon,abbreviation,payment:cash,currency:others,postal_code,rooms,smoking,health_specialty:ophthalmology,source:position,contact:yelp,network,is_in,addr:housenumber,toilets,alt_name_1,source:housenumber,electricity,mapillary,addr:state,name:de,source,source:metrics,source_date,capacity:disabled,covered,image,step_count,fax,lit,tower:type,health_specialty:general_surgery,short_name,building:roof,ref:lda,fixme,leisure,lunch,description:de,historic,foot,emergency:contact:phone,currency:EUR,tourism,wheelchair:description,wikimedia_commons,addr:street,architect:wikipedia,contact:facebook,name:en,contact:fax,addr:city,designation,level,ref,notes,donation:compensation,lastcheck,roof:orientation,nursery,health_specialty:obstetrics,staff_count:physician,addr:postcode,roof:material,source:outline,internet_access,payment:mastercard,int_name,building:roof:shape,max_age,capacity:beds,rd_do:kh,contact:google_plus,architect:wikidata,BLfD:criteria,ramp,parking,loc_name,health_specialty,sport,building:fireproof,source:addr,capacity,power,lda:criteria,old_name:-1950,hospital_type:de,section,operational_status,wikipedia,leaf_type,access,religion,contact:youtube,internet,alt_website,check_date,name:zh,email,highway,name:etymology:wikidata,note:de,source:maxspeed,isced:level,barrier,contact:email,denomination,roof:shape,handrail:center,source:start_date,building:use,contact:twitter,health_specialty:internal_medicine,min_age,health_specialty:pulmonology,health_specialty:psychosomatic,name:hsb,tracktype,building:obm,source:geometry,ref_heritage,source:phone,internet_access:fee,building:roof:colour,local_name,toilets:wheelchair,old_short_name,health_amenity:type,comment,tunnel,opening_hours:visitors,loc_ref,handrail,old_name:-2006,building:height,heritage:website,contact:website,roof:colour,layer,height,source:date,long_name,alt_name,institution:support,contact:country,operator,contact:city,use,fee,blood:whole,service,area,opening_hours,hospital,contact:phone,addr:housename,elevator,name,smoothness,blood:plasma,is_in:county,heritage,ref:BLfD,park_ride,start_date,website,addr:unit,name:ar,lanes,health_specialty:plastic_surgery,contact:housenumber,nohousenumber,brand,vehicle,telephone,ref:isil,phone,surface,old_name,wheelchair:access,heritage:ref,building:min_level,name:hr,abandoned:landuse,internet_access:operator,building:walls,abandoned,maxheight,member_of,castle_type,type,healthcare:speciality:de,health_specialty:optometry,female,aeroway,architect,ele,wikipedia:de,maxweight:signed,landuse,old_name:1940,wheelchair,bridge,amenity,public_building,opening_hours:emergency,operator:type,religion:wikidata,contact:xing,reg_name,addr:suburb,official_name,payment:giro_card,short_name:de,blood:platelets,wikidata,social_facility:for,contact:foursquare,ramp:stroller,emergency,addr:district,year_of_construction,building:levels,health_specialty:surgery,website2,note,kvl_hro:type,name:fr,contact:street,opening_hours:office,nat_ref,contact:phone:emergency,disused:amenity,name:nl,description,building:material,oneway,fence_type,payment:visa,stars,UntereDenkmalbehörde:inscription_date,name:ru,payment:maestro,lat,medical_system:western,building,building:colour,parking:lane:right,natural,staff_count:nurse,noaddress,url,roof:levels,health_specialty:gynaecology,dog,beds,building:levels:underground,cutting,addr:place,healthcare,addr:country,heritage:operator,operator:wikidata
,,,,,,,,8.7962534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Bad Oeynhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,52.1941128,,,,,,,,,,,,,,,,,,,
,,,,,,,,9.7599470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Bad Waldsee,,,,,,,,http://waldsee.oberschwabenklinik.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9254631,,,,,,,,,,,,,,,,hospital,,,
,,,gynaecology;radiology;cardiology;surgery;orthopaedics,,,,,6.6326561,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bethanienstraße,,,,,Moers,,,,,,,,,,,47441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@bethanienmoers.de,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,Stiftung Krankenhaus Bethanien für die Grafschaft Moers,,,,,,,,,,,,Krankenhaus Bethanien,,,,,,,,https://www.bethanien-moers.de,,,,,,,,,,,+49 2841/200-0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,religious,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,51.4609134,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,12.1221950,,,,,,,,,,,,130,,,,,,,,,,,,,,,+49 3741 172110,,,,,,,,,,,,,,,,,,Dobenaustraße,,,,,Plauen,,,,,,,,,,,08523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bethanien Krankenhaus Chemnitz gemeinnützige GmbH,,,,,,,,,,,,Krankenhaus Bethanien Plauen,,,,,,,,http://www.bethanien-plauen.de/,,,,,,,,,,,+49 3741 1720,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5023874,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,13.3268398,,,,,,,,,,,,3-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Promenadenstraße,,,,,Berlin,,,,,,,,,,,12207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Bethel,,,,,,,,https://www.bethelnet.de/kliniken/krankenhaus-bethel-berlin.html,,,,,,,,,,,+49 30 77910,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,Lichterfelde,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,52.4317408,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,9.1359263,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riedstraße,,,,,Bietigheim-Bissingen,,,,,,,,,,,74321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Bietigheim-Bissingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,48.9575807,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,9.1357755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Bietigheim-Bissingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9577623,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,12.3321656,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friedrich-Ludwig-Jahn-Straße,,,,,Bitterfeld-Wolfen,,,,,,,,,,,06749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,https://www.gzbiwo.de/,,,,,,,,,Gesundheitszentrum Bitterfeld/Wolfen gGmbH,,,,,,,,,+49 3493 310,,,Krankenhaus Bitterfeld/Wolfen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,Bitterfeld,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.6326087,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,9.0599018,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,+49 7135 101-1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLK-Kliniken,,,,,,,,,,,,Krankenhaus Brackenheim,,,,,,,,https://www.slk-kliniken.de/Krankenhaus-Brackenheim.703.0.html,,,,,,,,,,,+49 7135 101-0,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,yes,,,,,,"Die Website der SLK-Kliniken (April 2013) nennt diese Einrichtung nur „Krankenhaus Brackenheim“, genau wie der Volksmund, daher habe ich statt „SLK-Klink Brackenheim“ wieder den einfachen Namen eingesetzt und „SLK-Kliniken“ im operator-Tag untergebracht.",,,,,,,,,,,,,,,,,,49.0721516,,,,,,,,,,,,,,,,,,,
,,,,,,,,9.8733544,,,,,,,,,,,,44,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,Steinbecker Straße,,,,,Buchholz in der Nordheide,,,,,,,,,,,21244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Buchholz in der Nordheide,,,,,,,,http://krankenhaus-buchholz.de,,,,,,,,,,,+49 4181 130,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,Q15117620,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,53.3333858,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,12.0352327,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doktor-Sauerbruch-Straße,,,,,Burglengenfeld,,,,,,,,,,,93133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@krankenhaus-burglengenfeld.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinnützige Krankenhausgesellschaft des Landkreises Schwandorf mbH,,,,,,,,,,,,Krankenhaus Burglengenfeld,,,,,,,,http://www.krankenhaus-burglengenfeld.de,,,,,,,,,,,+49 9471 705-111,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2036937,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,6.4968463,,,,,,,,,,,,30,,,,,,,,,,,,,,,+49 2421 301387,,,,,,,,,,,,,,,,,,Roonstraße,,,,,Düren,,,,,,,,,,,52351,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Krankenhaus Düren,,,,,,,,,info@krankenhaus-dueren.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Düren,,,,,,,,https://www.krankenhaus-dueren.de/,,,,,,,,,,,+49 2421 300,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,Q1786532,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,50.8074626,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,9.3916930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Eichhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6298793,,yes,,,,,,,,,,,,,,hospital,,,
,,,,,,,,13.5207872,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elsterstraße,,,,,Elsterwerda,,,,,,,,,,,04910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ee-klinikum.de/index.php/standorte/elsterwerda,,,,,,,,,Elbe-Elster Klinikum GmbH,,,,,,,,,+49 3533 6030,,,Krankenhaus Elsterwerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.4565391,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,12.7082617,,,,,,,,,,,,1a,,,,,,,,,,,,,,,+49 3773 61025,,,,,,,fax noch aktuell? Auf der Webseite steht 61302,,,,,,,,,,,Am Märzenberg,,,,,Breitenbrunn/Erzgeb.,,,,,,,,,,,08359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Erlabrunn,,Krankenhaus Erlabrunn,,,,,,,,https://www.erlabrunn.de,,,,,,,,,,,+49 3773 60,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,Erlabrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4731526,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,8.3809950,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hecksbergstraße,,,,,Braunfels,,,,,,,,,,,35619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Falkeneck,,,,,,,,,,,,,,,,,,,+49 6442-302-0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,50.5209303,,hospital,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,8.4046951,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karl-von-Hahn-Straße,,,,,Freudenstadt,,,,,,,,,,,72250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Freudenstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,48.4773936,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,13.5454638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Freyung,,,,,,,,https://www.frg-kliniken.de/,,,,,,,,,,,+49 8551 9770,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8062928,,,,,,,,,,,,,,,,,,,
,,,,,,86316,,10.9855841,,,,,,,,,,,,3,,,,,,,,,,,,,,,+49 821 6004 109,,,,,,,,,,,,,,,,,,Herrgottsruhstraße,,,,,Friedberg,,,,,,,,,,,86316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE,,Friedberg,,,,,,,,,,,Krankenhaus Friedberg,,,,,,,,https://www.klipa.de/,,,,,3,,,,,,+49 821 6004 0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,Herrgottsruhstraße,,,,,,,,,,,,,,,48.3559054,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,13.3926629,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarzmaierstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Grafenau,,,,,,,,,,,,,,,,,,,+49 8581 981-0,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,48.8591885,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,12.7178942,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kleiststraße,,,,+49 3425 932399,Grimma,,,,,,,,,,,04668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,http://www.kh-muldental.de,,,,,,,,,Muldentalkliniken GmbH,,,,,,,,,+49 3425 930,,,Krankenhaus Grimma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.2378644,,hospital,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,12.7174062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Grimma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2382732,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,9.4709498,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wertheimer Straße,,,,,Hardheim,,,,,,,,,,,74736,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Krankenhaus Hardheim,,,,,,,,,,,,,,,,info@khv-ha-wa.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 6283 56-110,,,Krankenhaus Hardheim,,,,,,,,http://www.khv-ha-wa.de/krankenhaus/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,Q61719611,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,49.6113900,,yes,,,,,,,,,,,,,,,DE,,
,,,,,,,,13.5711200,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Höhensteig,,,,,Berlin,,,,,,,,,,,12526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Hedwigshöhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,Bohnsdorf,,,,,Q1764107,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,52.4063882,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,13.2102536,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alte Prettiner Straße,,,,,Herzberg (Elster),,,,,,,,,,,04916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ee-klinikum.de/index.php/standorte/herzberg,,,,,,,,,Elbe-Elster Klinikum GmbH,,,,,,,,,+49 3535 4910,,,Krankenhaus Herzberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.6855600,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,8.4443852,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 6192 98-4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Kliniken des Main-Taunus-Kreises,,,,,,,,,kontakt@kliniken-mtk.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kliniken des Main-Taunus-Kreises GmbH,,,,,,,24/7,,,,,Krankenhaus Hofheim,,,,,,,,https://www.kliniken-mtk.de,,,,,,,,,,,+49 6192 98-0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,50.0902009,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,7.0560696,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neufelder Straße,,,,,Köln,,,,,,,,,,,51067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Holweide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,50.9669396,,hospital,,,,,,,,,,,,,,,DE,,
,,,surgery;gastroenterology;internal;cardiology;anaesthetics;emergency;palliative;trauma;urology,,,,,8.0685662,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 6132 785-888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@krankenhaus-ingelheim.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universitätsmedizin Mainz gGmbH,,,,,,,24/7,,,,,Krankenhaus Ingelheim der Universitätsmedizin Mainz,,,,,,,,https://www.krankenhaus-ingelheim.de,,,,,,,,,,,+49 6132 785-0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,49.9737213,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,9.9668353,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moorkamp,,,,,Hamburg,,,,,,,,,,,20357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Jerusalem,,,,,,,,https://jerusalem-hamburg.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Q28859939,,,,no,,,,,,,,,,,,,,,,,,,,,,,,53.5695798,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,11.8906116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kemnath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Kemnath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,http://www.krankenhaus-kemnath.de/KKH_Tirschenreuth/Default.htm,,,,,,,,,,,,,,,,,,49.8683322,,yes,,,,,,,,,,,,,,,,,
,,,,,,,,7.0506761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Köln-Merheim,,,,,,,,http://www.kliniken-koeln.de/Krankenhaus_Merheim_Startseite.htm?ActiveID=1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9415538,,,,,,,,,,,,,,,,hospital,,,
,,,,,,,,12.8944140,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bürgerstraße,,,,,Chemnitz,,,,,,,,,,,09113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.klinikumchemnitz.de/das-klinikum/standorte/buergerstrasse-2-kuechwald/,,,,,,,,,Klinikum Chemnitz gGmbH,,,,,,,,,,,,Krankenhaus Küchwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8470075,,,,,,,,,,,,,,,,hospital,DE,,
,,,,,,,,9.6911685,,,,,,,,,,,,32,,,,,,,,,,,,,,,+49 7940 148-224,,,,,,,,,,,,,,,,,,Stettenstraße,,,,,Künzelsau,,,,,,,,,,,74653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@hk-gmbh.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krankenhaus Künzelsau,,,,,,,,http://www.hohenloher-krankenhaus-gmbh.de,,,,,,,,,,,+49 7940 148-0,,,,,,,,,,,,,,,,,,,,,,,,,yes,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,49.2762488,,hospital,,,,,,,,,,,,,,,DE,,
,,,,,,,,13.7882043,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friedensstraße,,,,,Lauchhammer,,,,,,,,,,,01979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.klinikum-niederlausitz.de/de/kliniken_einrichtungen.html,,,,,,,,,Klinikum Niederlausitz GmbH,,,,,,,,,+49 3573 750,,,Krankenhaus Lauchhammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,51.4973714,,,,,,,,,,,,,,,,hospital,DE,,
