shop,health_facility:type,office,building:part,indoor,payment:alipay,payment:cash,currency:others,postal_code,language:tr,source:outline,construction_year,source:position,addr:housenumber,toilets,payment:debit_cards,payment:unionpay,addr:state,name:de,source,image,fax,survey:date,note:de,building:roof,ref:lda,contact:facebook,historic,currency:EUR,tourism,wikimedia_commons,addr:street,delivery,source:name,fixme,contact:fax,name,wheelchair:description,level,addr:postcode,roof:material,website:operator,payment:credit_cards,payment:contactless,lastcheck,roof:orientation,internet_access,payment:mastercard,opening_hours:text,house,designation,roof:height,owner,BLfD:criteria,fixme:wikipedia,payment:american_express,source:addr,payment:maestro,network,lda:criteria,internet_access:fee,wikipedia,access,ref:Alsdorf,check_date,language:en,ref,email,building:height,contact:email,opening_hours:lastcheck,roof:shape,building:use,tenant,atm,source:geometry,addr:city,source:building,language:de,toilets:wheelchair,drive_through,lon,contact:website,roof:colour,layer,height,phone:mobile,alt_name,operator,ele,emergency:iodine_tablets,wheelchair:description:en,area,opening_hours,payment:jcb,contact:phone,addr:housename,check-date,heritage,ref:BLfD,type,start_date,website,addr:unit,payment:ep_geldkarte,lfd:criteria,brand,source:date,phone,old_name,smoking,payment:cryptocurrencies,payment:account_cards,opening_hours:signed,internet_access:operator,room,tunnel,roof,wheelchair:description:de,buildingpart,dispensing,wheelchair,inscription,amenity,operator:type,addr:hamlet,addr:suburb,payment:discover_card,wikidata,payment:notes,language:ru,payment:v_pay,medical_system:western,addr:district,payment:girocard,building:levels,payment:visa_debit,surveillance,note,demolished,opening_hours:check_date,ref:lfd,description,building:material,healthcare,payment:visa,building:architecture,lat,source:metrics,3dr:type,building,building:colour,payment:coins,url,roof:levels,source:address,source:addr:housenumber,payment:diners_club,year_of_construction,addr:country,heritage:operator
,,,,,,,,,,,,,16,,,,,,bing aerial imagery,,+49 7634 4966,,,,,,,,,,Im Stühlinger,,,,,Malteser Apotheke,,,79423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heitersheim,,,,,7.6591820,,,,,,,Ulrike Trenk,,,,,"Mo-Fr 08:00-13:00,14:30-18:30; Sa 08:00-13:00",,,,,,,,,https://www.malteser-apotheke-heitersheim.de/,,,,,,+49 7634 2039,,,,,,,,,,,,,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.8734539,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,Pontstraße,,,,,Malteser Apotheke,,,52062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gabled,,,,,Aachen,,,,,6.0784500,,,,,,,,,,,,Mo-Fr 08:30-18:30; Th 08:30-19:00; Sa 08:30-13:00,,,,,8,,,,http://www.malteser-apotheke-aachen.de/,,,,,,,,,,,,,,,,,,yes,limited,,pharmacy,,,,,,,,,,,,3,,,,,,,,,pharmacy,,,50.7811400,,,apartments,red,,,1,,,,,DE,UntereDenkmalbehörde
,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,Hauptstraße,yes,,,+49 2064 38193,Malteser-Apotheke Bruckhausen,,,46569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moellebeck-apotheke@t-online.de,,,,,,,Hünxe,,,,,6.7533790,http://www.malteser-apotheke.de/,,,,,,Dieter Reise,,,,,"Mo,Tu,Th,Fr 08:30-12:30,14:30-18:30; We 08:30-12:30; Sa 09:00-12:00",,+49 2064 38193,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.5994844,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,93a,,,,,,,,,,,,,,,,,,Marbachweg,,,,+49 69 543145,Marbach Apotheke,,,60435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marbach-apotheke@t-online.de,,,,,,,Frankfurt am Main,,,,,8.6962403,https://www.marbach-apotheke.de/,,,,,,,,,,,"Mo-Fr 08:30-13:00,14:00-18:30, Sa 08:30-13:00",,+49 69 549106,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,pharmacy,,,,,,,,,,,,1,,,,,,,,,pharmacy,,,50.1444589,,,retail,,,,,,,,,,
,,,,,,,,,,,,,64,,,,,,geoimage.at,,,,,,,,,,,,Rosenheimer Straße,,,,,Margareten-Apotheke,Stufe am Eingang,,83098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brannenburg,,,no,,12.1044736,,,,,,,,,,,,"Mo-Sa 08:00-12:00, Mo-Fr 14:00-18:00; PH off",,,,,,,,,https://www.apolista.de/brannenburg/margareten-apotheke,,,,,,+49 8034 2880,,,,,,,,,,,,,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.7386625,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,Mittelstraße,,,,,Marien Apotheke,,,35649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bischoffen,,,,,8.4836064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,50.7025004,,,yes,,,,,,,,,,
,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,Coesfelder Straße,,,,+49 2546 91223,Marien Apotheke,,,48653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apolette@ludigkeit.com,,,,,,,Coesfeld,,,,,7.1897992,http://www.apolette.de,,,,,,Sebastian Ludigkeit,,,,,"Mo-Fr 08:00-12:30,14:30-18:30; We 08:00-12:30; Sa 08:00-13:00",,+49 2546 7011,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.8983722,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,Marktplatz,,,,,Marien Apotheke,,,83209,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@apotheke-prien.de,,,,,,,,,Prien am Chiemsee,,,,,12.3432404,,,,,,,,,,,,Mo-Fr 08:00-19:30; Sa 08:00-13:00,,,,,,,,,www.apotheke-prien.de,,,,,,+49 8051 9037-0,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.8561799,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,70,,,,,,,,+49 2183 9242,,,,,,,,,,Bahnstraße,,,,,Marien Apotheke,,,41569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rommerskirchen,,,,,6.6960065,,,,,,,Monika Röllgen,,,,,,,,,,,,,,,,,,,,+49 2183 6097,,,,,,,,,,,,yes,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.0355723,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,Jordanstraße,,,,,Marien Apotheke,,,49479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibbenbüren,,,,,7.6585747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,52.2950157,,,office,,,,,,,,,,
,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,Oberstraße,,,,,Marien Apotheke,,,59964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medebach,,,,,8.7034144,,,,,,,Paul W. Hundelshausen,,,,,"Mo,Tu,Th,Fr 08:30-12:30,14:00-18:00; We,Sa 08:30-12:30",,,,,,,,,,,,,,,+49 2982 8559,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.1993383,,,yes,,,http://www.apotheke-hundelshausen.de/,,,,,,DE,
,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,Krähbrunnenstraße,,,,,Marien Apotheke,,,88521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ertingen,,,,,9.4645259,,,,,,,,,,,,"Mo-Fr 08:00-12:30,14:00-18:30;Sa 14:00-18:30",,,,,,,,,http://marienapotheke-ertingen.de/,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.1012714,,,yes,,,,,,,,,,
,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,Schloßstraße,,,,,Marien Apotheke,,,88410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad Wurzach,,,,,9.8966935,,,,,,,Marien Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.9082933,,,yes,,,,,,,,,DE,
chemist,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,Bahnhofstraße,,,,,Marien Apotheke,,,94078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,13.5471867,,,,,,,Andreas Aringer,,,,,Mo-Fr 08:00-18:00; Sa 08:00-12:00; PH off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.8064403,,,yes,,,,,,,,,,
,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,Kampstraße,,,,,Marien Apotheke,,,41844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wegberg,,,,,6.2102968,,,,,,,w: Wenders,,,,,"Mo-Fr 08:00-13:00,14:30-18:30; Sa 08:30-13:00",,,,,,,,,,,,,,,+49 2436 1444,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.1434833,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,Hauptstraße,,,,,Marien Apotheke,,,86405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meitingen,,,,,10.8496843,,,,,,,,,,,,Mo-Fr 08:00-18:30; Sa 08:00-12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.5436865,,,yes,,,,,,,,,,
,,,,,,,,,,,,,3,,,,,,,,+49 2561 978510,,,,,,,,,,Bahnhofstraße,,,,,Marien Apotheke,,,48683,,,,,,,,,,,,,,,,,,,,,,,,,,,,apotheke@marien-ahaus.de,,,,,,,,,Ahaus,,,,,7.0082557,,,,,,,Marie-Luise Nienhaus,,,,,"Mo-Fr 08:00-13:00,14:30-18:30; We,Sa 08:00-13:00",,,,,,,,,http://www.marien-ahaus.de/,,,,,,+49 2561 3991,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,52.0771566,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,August-Bebel-Straße,,,,,Marien Apotheke,,,08321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zschorlau,,,,,12.6522250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,50.5693248,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,Alleestraße,,,,+49 2362 43807,Marien Apotheke,,,46282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorsten,,,,,6.9637069,,,,,,,Christoph Häußler,,,,,"Mo-Fr 08:00-13:00,15:00-18:30; We,Sa 08:00-13:00",,+49 2362 22377,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,51.6584682,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marien Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0322304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.9903667,,,yes,,,,,,,,,,
,,,,,,,,,,,,,19,,,,DE,,,,,,,,,,,,,,Hahnenkammstraße,,,,,Marien Apotheke,,,63791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karlstein am Main,,,,,9.0367902,,,,,,,,,,,,Mo-Sa 08:30-12:30; Mo-Tu 14:30-18:00; We 14:30-17:00; Th-Fr 14:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,50.0409180,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,Emser Straße,,,,+49 261 9732542,Marien Apotheke,,,56076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail@marienapotheke-koblenz.de,,gabled,,,,,Koblenz,,,,,7.6051459,http://marienapotheke-koblenz.de/kontakt.html,,,,,,Sigrid Nörtersheuser,,,,,Mo-Fr 08:00-18:30; Sa 08:30-13:00,,+49 261 73560,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,pharmacy,,,Horchheim,,,,,,,,,,,,,,,,,,pharmacy,,,50.3488630,,,apartments,,,,,,,,,,
,,,,,,,,,,,,,13,,,,,,,,+49 2451 44881,,,,,,,,,,Bahnhofstraße,,,,,Marien Apotheke,,,52531,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@marien-apotheke-palenberg.de,,,,,,,,,Übach-Palenberg,,,,,6.0983231,,,,,,,Gabriela Hodorogea,,,,,"Mo-Fr 08:00-13:00,14:30-18:30; We 08:00-13:00; Sa 08:30-13:00",,,,,,,,,http://www.marien-apotheke-palenberg.de,,,,,,+49 2451 41118,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,50.9242026,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,11,,,,,,,,+49 4489 3900,,,,,,,,,,Poststraße,,,,,Marien Apotheke Ibbeken,,,26689,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@marien-apotheke-ibbeken.de,,,,,,,,,Apen,,,,,7.7594123,,,,,,,Gabriele Ibbeken e.K.,,,,,Mo-Fr 08:00-18:30; Sa 08:00-13:00,,,,,,,,,https://www.marien-apotheke-ibbeken.de/,,,,,,+49 4489 1291,,,,,,,,,,,,yes,,,pharmacy,,Augustfehn,,,,,,,,,,,,,,,,,,,,,,53.2204893,,,commercial,,,,,,,,,DE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marien Apotheke Voit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9866698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.9840794,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marien-Apotheke,,,55430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7262787,,,,,,,,,,,,"Mo-Fr 08:00-12:30, 14:30-18:00; Sa 08:00-12:30",,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,50.1076233,,,yes,,,,,,,,,,
,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,Hauptstraße,,,,,Marien-Apotheke,,,48346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ostbevern,,,,,7.8409106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,52.0365784,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,Ruthstraße,,,,,Marien-Apotheke,,,12247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berlin,,,,,13.3411794,,,,,,,,,,,,Mo-Fr 08:00-18:30; Sa 08:00-13:00,,,,,,,,,,,,,,,+49 30 7723011,,,,,,,,,,,,yes,,,pharmacy,,,Lankwitz,,,,,,,,,,,,,,,,,,pharmacy,,,52.4339444,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Tütinger Straße,,,,,Marien-Apotheke,,,49577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ankum,,,,,7.8723990,http://www.apo-ankum.de/marien-apotheke-ankum.html,,,,,,,,,,,Mo-Fr 08:15-18:30; Sa 08:30-13:00,,+49 5462 609,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,52.5408731,,,yes,,,,,,,,,,
,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,Dortmunder Straße,,,,+49 2309 77239,Marien-Apotheke,,,45731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waltrop,,,,,7.4114306,,,,,,,Ulrike Warlies,,,,,"Mo-Fr 08:00-13:00,14:30-18:30; We,Sa 08:00-13:00",,+49 2309 2346,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.6234463,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,16,,,,,,"LGL, www.lgl-bw.de",,,,,,,,,,,,Adolf-Kolping-Straße,,,,,Marien-Apotheke,,,74731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walldürn,,,,,9.3675096,,,,,,,Ortlieb Duschek,,,,,,,+49 6282 92170,,,,,,,https://www.apotheken.de/club/74731/marien-apotheke/,,,,,,+49 6282 92170,,,,,,,,,,,,yes,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,49.5812886,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,Böblinger Straße,,,,,Marien-Apotheke,,,70178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuttgart,,,,,9.1650229,,,,,,,,,,,,Mo-Fr 08:30-18:30; Sa 08:30-13:00,,,,,,,,,https://www.marien-apotheke-stuttgart.de/,,,,,,,,,,,,,,,,,,,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,48.7639881,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,107,,,,,,,,+49 2452 23741,,,,,,,,,,Hochstraße,,,,,Marien-Apotheke,,,52525,,,,,,,,,,,,,,,,,,,,,,,,,,,,marien-apotheke-hs@web.de,,,,,,,,,Heinsberg,,,,,6.0951817,,,,,,,Michael Claßen,,,,,"Mo-Fr 08:30-13:30,14:15-18:30; We 08:30-13:00",,,,,,,,,http://www.marien-apotheke-heinsberg.de,,,,,,+49 2452 21046,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,51.0625738,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Unterer Marktplatz,,,,,Marien-Apotheke,,,95666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mitterteich,,,,,12.2433621,,,,,,,Roland Eckert,,,,,,,,,,,,,,https://www.mitterteich.de/apotheken.html,,,,,,+49 9633 923 030,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,49.9506445,,,yes,,,,,,,,,,
,,,,,,,,,,,,,14A,,,,,,,,,,,,,,,,,,Kaiserstraße,,,,,Marien-Apotheke,,,31177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harsum,,,no,,9.9653416,,,,,,,,,,,,Mo-Sa 08:00-13:00; Mo-Fr 14:00-18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,52.2073723,,,yes,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marien-Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2743669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,50.4571258,,,yes,,,,,,,,,,
,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,Wesostraße,,,,,Marien-Apotheke,,,76327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfinztal,,,,,8.5661284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,pharmacy,,,Wöschbach,,,,,,,,,,,,,,,,,,,,,49.0040556,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,,Horster Straße,,,,+49 2043 71402,Marien-Apotheke,,,45968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@marienapotheke-gladbeck.de,,,,,,,Gladbeck,,,,,7.0026798,http://www.marienapotheke-gladbeck.de,,,,,,Jörg van Ham,,,,,"Mo-Fr 08:30-13:00,14:30-18:30; We 08:30-13:00; Sa 09:00-13:00",,+49 2043 3312,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.5536879,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Marktplatz,,,,,Marien-Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hutthurm,,,,,13.4740223,,,,,,,Franz Brunner e. K.,,,,,"Mo-Fr 08:00-12:30, 14:00-18:30; Sa 08:00-12:00",,,,,,,,,http://www.apotheke-hutthurm.de,,,,,,+49 8505 91270,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.6730274,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,12,,,,,,local_knowledge,,,,,,,,,,,,Erlenweg,,,,,Marien-Apotheke,,,52223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stolberg,,,,,6.2147547,,,,,,,,,,,,,,,Marien-Apotheke,,,,,,http://marien-apotheke-stolberg.de,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,50.7693252,,,house,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marien-Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5954016,,,,,,,Christian Förster,,,,,Mo-Fr 08:00-19:00; Sa 08:00-13:00,,,,,,,,,http://www.marien-apotheke-langen.de,,,,,,+49 4743 84 62,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,53.6030922,,,yes,,,,,,,,,,
,,,,,,,,,,,,,49,,,,,,,,+49 2181 6589099,,,,,,,,,,Bahnstraße,,,,,Marien-Apotheke,,,41515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grevenbroich,,,,,6.5844740,,,,,,,Dominik Schülgen,,,,,Mo-Fr 08:30-18:30; Sa 09:00-13:00,,,,,,,,,http://www.marienapotheke.com/,,,,,,+49 2181 658900,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.0905698,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,Beuditzstraße,,,,,Marien-Apotheke,,,06667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weißenfels,,,,,11.9656165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.1996595,,,yes,,,,,,,,,,
,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,Hauptstraße,,,,,Marien-Apotheke,,,97816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lohr am Main,,,,,9.5753543,,,,,,,Anne Lahoda,,,,,Mo-Fr 08:00-18:00; Sa 08:30-14:00,,,,,,,,,http://www.marienapotheke-lohr.de,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,49.9947912,,,yes,,,,,,,,,,
,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,Parkgasse,,,,,Marien-Apotheke,,,01920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elstra,,,,,14.1343672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,51.2216522,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,Bilholtstraße,,,,+49 2595 5494,Marien-Apotheke,,,59399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@marien-apotheke-olfen.de,,,,,,,Olfen,,,,,7.3805934,http://www.marien-apotheke-olfen.de,,,,,,Michael Gastreich,,,,,"Mo-Th 08:00-13:00,14:00-19:00; Fr 08:00-19:00; Sa 08:00-13:00",,+49 2595 5339,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,pharmacy,,,51.7086762,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,Margaretenstraße,,,,,Marien-Apotheke,,,82152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krailling,,,,,11.4126462,,,,,,,Joachim Ludwig,,,,,Mo-Fr 08:00-18:30; Sa 08:00-13:00,,+49 89 8573336,,,,,,,https://www.apotheken.de/club/82152/marien-apotheke,,,,,,,,,,,,,,,,,,yes,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,48.0980475,,,yes,,,,,,,,,,
,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,Äußere Weberstraße,,,,,Marien-Apotheke,,,02763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zittau,,,,,14.7965760,,,,,,,,,,,,Mo-Fr 08:00-18:00; Sa 08:00-12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,50.8985152,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,Marktplatz,,,,,Marien-Apotheke,,,91220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnaittach,,,,,11.3404247,,,,,,,,,,,,Mo-Fr 08:00-19:00; Sa 08:00-13:00,,,,,,,,,http://apotheke-schnaittach.de,,,,,,+49 9153 97450,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,49.5598435,,,yes,,,,,,,,,DE,
,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,Hauptstraße,,,,,Marien-Apotheke,,,79777,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@apothekeuehlingen.de,,,,,,,,,,,,,,8.3183416,,,,,,,Bernhard Straub,,,,,"Mo-Fr 08:00-13:00,14:30-18:30; Sa 08:00-12:30",,,,,,,,,https://www.apothekeuehlingen.de,,,,,,+49 7743 208,,,,,,,,,,,,yes,yes,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,47.7194961,,,yes,,,,,,,,,,
